player_id,churn_probability,risk_tier
PSN-01605,1.4768265063441815e-05,Low Risk
PSN-01606,2.7365232571986565e-05,Low Risk
PSN-01608,3.38562507252101e-06,Low Risk
PSN-01609,4.673091368550351e-06,Low Risk
PSN-01612,0.9998860004028203,Critical
PSN-01613,1.3907188585579032e-05,Low Risk
PSN-01615,7.727149548483972e-06,Low Risk
PSN-01616,8.467115278192511e-06,Low Risk
PSN-01617,1.143294411109192e-06,Low Risk
PSN-01618,0.9998589199734143,Critical
PSN-01619,6.8520681120267454e-06,Low Risk
PSN-01620,1.2716581980028893e-05,Low Risk
PSN-01621,1.0957159945040738e-05,Low Risk
PSN-01622,0.9998805057036678,Critical
PSN-01623,7.509304606815451e-06,Low Risk
PSN-01624,2.363636152191558e-05,Low Risk
PSN-01625,2.186555579466909e-05,Low Risk
PSN-01626,1.4687390261297183e-05,Low Risk
PSN-01628,1.969978872730358e-05,Low Risk
PSN-01631,0.00010359609899594552,Low Risk
PSN-01634,1.1378331175784685e-05,Low Risk
PSN-01636,1.5432749081771723e-05,Low Risk
PSN-01637,9.806245077921708e-05,Low Risk
PSN-01638,4.731299828726067e-06,Low Risk
PSN-01640,3.210153446960899e-05,Low Risk
PSN-01641,0.999525848259263,Critical
PSN-01644,3.7122750948077277e-06,Low Risk
PSN-01645,1.569865614083002e-05,Low Risk
PSN-01646,5.021163583320436e-06,Low Risk
PSN-01647,6.937810274041257e-05,Low Risk
PSN-01650,0.9999361033583354,Critical
PSN-01651,7.2519690727981674e-06,Low Risk
PSN-01652,9.48810894995291e-06,Low Risk
PSN-01653,9.18942385547097e-06,Low Risk
PSN-01654,2.0589801849732116e-05,Low Risk
PSN-01655,1.9671044931897445e-05,Low Risk
PSN-01656,2.692390329398489e-05,Low Risk
PSN-01657,0.9764438608570308,Critical
PSN-01658,0.9999564026206713,Critical
PSN-01659,9.091339061304996e-06,Low Risk
PSN-01660,1.4295566731207535e-05,Low Risk
PSN-01661,7.445152133890036e-06,Low Risk
PSN-01663,4.844922999272943e-06,Low Risk
PSN-01666,0.9998391327874957,Critical
PSN-01667,1.442660807760304e-05,Low Risk
PSN-01668,1.0714028630319098e-05,Low Risk
PSN-01669,0.9938085930308553,Critical
PSN-01670,8.280644469521978e-06,Low Risk
PSN-01671,0.9999477851922907,Critical
PSN-01674,0.9868060762130353,Critical
PSN-01676,7.572302326288964e-05,Low Risk
PSN-01677,6.725149751939322e-06,Low Risk
PSN-01679,1.5778955958691757e-05,Low Risk
PSN-01681,1.4489706063082956e-05,Low Risk
PSN-01682,2.7279803915330587e-05,Low Risk
PSN-01683,3.2545658006681266e-06,Low Risk
PSN-01685,6.728645925350438e-06,Low Risk
PSN-01686,1.616164641684855e-05,Low Risk
PSN-01687,2.890278510547125e-05,Low Risk
PSN-01688,8.8466061449801e-06,Low Risk
PSN-01692,0.9605297487825609,Critical
PSN-01693,0.999711029214352,Critical
PSN-01695,1.6676660902050742e-05,Low Risk
PSN-01696,1.2223464876658672e-05,Low Risk
PSN-01698,1.291255429876736e-05,Low Risk
PSN-01699,2.6233581119693704e-05,Low Risk
PSN-01700,0.8382221324554449,Critical
PSN-01702,7.4291737546426645e-06,Low Risk
PSN-01703,1.531219331128257e-05,Low Risk
PSN-01704,0.929735677475933,Critical
PSN-01705,2.0919210891605354e-05,Low Risk
PSN-01706,1.6286906033037956e-05,Low Risk
PSN-01707,0.9076816142464793,Critical
PSN-01708,8.630056152224752e-05,Low Risk
PSN-01709,1.019858188030522e-05,Low Risk
PSN-01710,0.9998946779294623,Critical
PSN-01711,2.7760422364474286e-05,Low Risk
PSN-01712,0.9999230950886561,Critical
PSN-01713,0.455276322735086,High Risk
PSN-01714,1.264445420731897e-05,Low Risk
PSN-01715,1.1043141274354532e-05,Low Risk
PSN-01716,1.5830190139250257e-05,Low Risk
PSN-01717,7.283742837845673e-06,Low Risk
PSN-01719,0.9860603098119962,Critical
PSN-01720,8.723781784973348e-06,Low Risk
PSN-01721,1.3526363210555206e-05,Low Risk
PSN-01722,0.9015341706571744,Critical
PSN-01723,9.75542757157965e-06,Low Risk
PSN-01724,0.9806943204254129,Critical
PSN-01725,6.845282168125404e-06,Low Risk
PSN-01726,7.786780401182952e-06,Low Risk
PSN-01727,0.4502309903829866,High Risk
PSN-01728,1.9671645689165748e-05,Low Risk
PSN-01731,8.446083753559775e-06,Low Risk
PSN-01732,7.535139260552817e-06,Low Risk
PSN-01733,7.1423378850432e-06,Low Risk
PSN-01737,1.2829504987378449e-05,Low Risk
PSN-01738,7.233682513415011e-06,Low Risk
PSN-01740,1.0321435760807461e-05,Low Risk
PSN-01741,0.9999659264393318,Critical
PSN-01743,0.9999701549811051,Critical
PSN-01744,1.547546032976816e-05,Low Risk
PSN-01747,5.432829329795957e-06,Low Risk
PSN-01749,1.5215266180496623e-05,Low Risk
PSN-01750,0.9488667804252592,Critical
PSN-01752,4.609534603424997e-05,Low Risk
PSN-01753,1.382454348384343e-05,Low Risk
PSN-01754,1.4489702466711796e-05,Low Risk
PSN-01755,2.205388935084178e-05,Low Risk
PSN-01756,5.243372949005738e-06,Low Risk
PSN-01757,1.5120274436262231e-05,Low Risk
PSN-01758,0.9822898297641275,Critical
PSN-01759,0.12418973068285964,Low Risk
PSN-01760,1.5424533726843873e-05,Low Risk
PSN-01763,1.2225851799818569e-05,Low Risk
PSN-01764,4.684149422604989e-06,Low Risk
PSN-01765,8.739559459376098e-06,Low Risk
PSN-01767,7.630980340665512e-07,Low Risk
PSN-01768,1.2077523881629148e-05,Low Risk
PSN-01769,1.598829108963611e-05,Low Risk
PSN-01771,1.5261665925187865e-05,Low Risk
PSN-01774,2.8320086539419256e-05,Low Risk
PSN-01775,1.1056363500612373e-05,Low Risk
PSN-01776,1.9397153495596503e-05,Low Risk
PSN-01777,7.923373210305615e-06,Low Risk
PSN-01779,5.1097067702067304e-06,Low Risk
PSN-01780,3.6378666068521767e-06,Low Risk
PSN-01782,1.925223961935851e-05,Low Risk
PSN-01784,1.986381305526474e-05,Low Risk
PSN-01785,0.9028907793470421,Critical
PSN-01788,0.19774160423363915,Medium Risk
PSN-01789,1.383033021466944e-05,Low Risk
PSN-01790,0.9997566262271171,Critical
PSN-01792,1.7391606647898433e-05,Low Risk
PSN-01793,1.969513716325376e-05,Low Risk
PSN-01795,9.535358594392398e-06,Low Risk
PSN-01798,1.5170019530884187e-05,Low Risk
PSN-01801,0.9999568586176981,Critical
PSN-01802,1.933186734149706e-05,Low Risk
PSN-01804,5.2318522655999075e-06,Low Risk
PSN-01806,9.730860093350457e-06,Low Risk
PSN-01809,1.2594897965023258e-05,Low Risk
PSN-01811,3.766601005431963e-06,Low Risk
PSN-01813,1.0311213615149212e-05,Low Risk
PSN-01815,1.5274500887146758e-05,Low Risk
PSN-01816,0.9997745724881845,Critical
PSN-01817,8.556935152307507e-06,Low Risk
PSN-01819,1.6492010632919435e-05,Low Risk
PSN-01820,6.589820715226859e-05,Low Risk
PSN-01821,1.1754154841010844e-05,Low Risk
PSN-01822,0.999886821040117,Critical
PSN-01823,3.327808177461125e-05,Low Risk
PSN-01825,8.995551395208978e-06,Low Risk
PSN-01826,1.1197698599732413e-05,Low Risk
PSN-01829,0.9921627609069427,Critical
PSN-01830,8.045424348823792e-06,Low Risk
PSN-01831,1.6402024495529926e-05,Low Risk
PSN-01832,3.1100788738211534e-05,Low Risk
PSN-01833,1.5519792055676334e-05,Low Risk
PSN-01834,1.0842145822349778e-05,Low Risk
PSN-01835,2.2055509598114285e-06,Low Risk
PSN-01836,1.5891150310689193e-05,Low Risk
PSN-01837,7.072727487391356e-06,Low Risk
PSN-01838,1.8427363375318545e-05,Low Risk
PSN-01840,9.0078980848285e-06,Low Risk
PSN-01842,1.0132692136254825e-05,Low Risk
PSN-01843,0.9999800383080383,Critical
PSN-01844,1.0810552230458562e-05,Low Risk
PSN-01846,1.0670633395472618e-05,Low Risk
PSN-01848,2.8914883928182647e-05,Low Risk
PSN-01849,0.9996683064208186,Critical
PSN-01850,7.984988038710457e-06,Low Risk
PSN-01851,0.994076127809975,Critical
PSN-01852,1.3640258825441472e-05,Low Risk
PSN-01853,1.527075671838065e-05,Low Risk
PSN-01854,0.8968695560783391,Critical
PSN-01855,1.203970453932541e-05,Low Risk
PSN-01856,1.623445538116664e-05,Low Risk
PSN-01857,1.9474666559487846e-05,Low Risk
PSN-01858,8.120457238058078e-06,Low Risk
PSN-01859,8.405454589840566e-06,Low Risk
PSN-01860,7.022909011048691e-06,Low Risk
PSN-01861,1.3986065827405838e-05,Low Risk
PSN-01866,1.7651615299924222e-05,Low Risk
PSN-01867,1.154366101780581e-05,Low Risk
PSN-01868,1.0197445010601166e-05,Low Risk
PSN-01871,2.2577210697189202e-05,Low Risk
PSN-01872,2.3263425929619164e-05,Low Risk
PSN-01874,0.9918988638360547,Critical
PSN-01875,0.9999279101583698,Critical
PSN-01876,1.0105633041401053e-05,Low Risk
PSN-01877,9.503121716665423e-06,Low Risk
PSN-01878,8.62210567283399e-06,Low Risk
PSN-01879,2.2693700244711213e-05,Low Risk
PSN-01880,1.6253167531518594e-05,Low Risk
PSN-01881,1.6751110376753974e-05,Low Risk
PSN-01882,1.2242583042778776e-05,Low Risk
PSN-01883,7.879736459166942e-06,Low Risk
PSN-01884,1.3773813316640361e-05,Low Risk
PSN-01885,1.1958478918744648e-05,Low Risk
PSN-01886,5.312535770684753e-06,Low Risk
PSN-01887,3.0093925012056225e-05,Low Risk
PSN-01889,1.184388417198007e-05,Low Risk
PSN-01890,7.0319855791351535e-06,Low Risk
PSN-01891,1.4769584529504446e-05,Low Risk
PSN-01892,1.5343842131339152e-05,Low Risk
PSN-01893,1.0670633395472618e-05,Low Risk
PSN-01894,0.9763492817147156,Critical
PSN-01895,7.63422905530571e-06,Low Risk
PSN-01896,8.448520645721148e-06,Low Risk
PSN-01897,8.22057531363733e-06,Low Risk
PSN-01898,8.846608340736626e-06,Low Risk
PSN-01899,3.666117253593838e-06,Low Risk
PSN-01901,7.286448142820487e-06,Low Risk
PSN-01903,1.0325299678886599e-05,Low Risk
PSN-01904,1.3884986308773557e-05,Low Risk
PSN-01905,1.1617782519889197e-05,Low Risk
PSN-01906,8.17464281638097e-06,Low Risk
PSN-01907,1.6445093035353224e-05,Low Risk
PSN-01908,7.705044574517334e-06,Low Risk
PSN-01909,0.0022564857669047016,Low Risk
PSN-01910,9.884141572669663e-06,Low Risk
PSN-01911,7.108000892521358e-06,Low Risk
PSN-01913,8.772779265058753e-06,Low Risk
PSN-01914,6.611941515780238e-06,Low Risk
PSN-01915,9.735548556641255e-06,Low Risk
PSN-01916,1.476038208866111e-06,Low Risk
PSN-01917,8.446085849906175e-06,Low Risk
PSN-01918,9.653182755429629e-06,Low Risk
PSN-01920,1.2594897965023258e-05,Low Risk
PSN-01921,1.517480180187786e-05,Low Risk
PSN-01922,7.930917995826796e-06,Low Risk
PSN-01923,0.9998971342249632,Critical
PSN-01924,2.8076403000071658e-05,Low Risk
PSN-01925,0.2848856736084886,Medium Risk
PSN-01928,1.0533260278331125e-05,Low Risk
PSN-01929,1.6997593455375218e-05,Low Risk
PSN-01932,0.8000512901525686,Critical
PSN-01933,1.0321435760807461e-05,Low Risk
PSN-01934,0.9999679493125732,Critical
PSN-01935,9.252087889049612e-06,Low Risk
PSN-01937,4.499903956675155e-06,Low Risk
PSN-01938,7.435480777412131e-06,Low Risk
PSN-01939,4.812452573510585e-06,Low Risk
PSN-01940,1.8778655123112123e-05,Low Risk
PSN-01941,2.2881272455906465e-05,Low Risk
PSN-01942,8.137948038690573e-06,Low Risk
PSN-01943,4.1946581966673665e-06,Low Risk
PSN-01944,1.1267516334904446e-05,Low Risk
PSN-01945,0.185151437147293,Medium Risk
PSN-01948,1.001552490586316e-05,Low Risk
PSN-01949,0.9999025618301792,Critical
PSN-01950,1.3658913684088573e-05,Low Risk
PSN-01952,0.9072518341639879,Critical
PSN-01954,0.06786083995239309,Low Risk
PSN-01955,9.756746666321882e-06,Low Risk
PSN-01957,1.3670403324297101e-05,Low Risk
PSN-01958,0.00039914531715095415,Low Risk
PSN-01960,0.9999757142957724,Critical
PSN-01961,1.1124162545886624e-05,Low Risk
PSN-01964,1.5250991136640925e-05,Low Risk
PSN-01965,1.3834504587220446e-05,Low Risk
PSN-01966,0.999899562766719,Critical
PSN-01969,9.072526321717489e-06,Low Risk
PSN-01970,8.556089603522123e-06,Low Risk
PSN-01971,7.009135409039408e-05,Low Risk
PSN-01974,1.4204866564430464e-05,Low Risk
PSN-01975,8.383542672798157e-06,Low Risk
PSN-01978,0.9998920851221152,Critical
PSN-01979,8.805540378337114e-06,Low Risk
PSN-01981,1.3131900512862768e-05,Low Risk
PSN-01982,0.9864960706295698,Critical
PSN-01983,6.942458304878502e-06,Low Risk
PSN-01984,4.080321048747332e-06,Low Risk
PSN-01985,3.18439812074281e-05,Low Risk
PSN-01986,4.5705584880087135e-06,Low Risk
PSN-01987,2.1814458310094528e-05,Low Risk
PSN-01989,7.1131685789583975e-06,Low Risk
PSN-01991,3.0291985789937163e-05,Low Risk
PSN-01992,0.9997394555388209,Critical
PSN-01993,7.139086003110662e-06,Low Risk
PSN-01994,1.4116374195106052e-05,Low Risk
PSN-01995,0.9997062900620718,Critical
PSN-01996,6.507673860653935e-06,Low Risk
PSN-01998,0.9888400862195,Critical
PSN-01999,1.4266372157576818e-05,Low Risk
PSN-02000,0.9892273204308809,Critical
PSN-02001,0.20514469133132435,Medium Risk
PSN-02003,1.0137304392542164e-05,Low Risk
PSN-02006,1.4547538201919505e-05,Low Risk
PSN-02007,3.21511847509282e-05,Low Risk
PSN-02008,2.1651184699336883e-05,Low Risk
PSN-02009,0.9998778272942414,Critical
PSN-02010,1.9648901299791303e-05,Low Risk
PSN-02011,1.107460094249186e-05,Low Risk
PSN-02012,5.9409542289915045e-06,Low Risk
PSN-02013,1.0925540590622102e-05,Low Risk
PSN-02014,7.783862262008385e-06,Low Risk
PSN-02015,1.4457535316390434e-05,Low Risk
PSN-02016,1.0540843611012854e-05,Low Risk
PSN-02017,6.587138747501531e-06,Low Risk
PSN-02018,1.060687156281123e-05,Low Risk
PSN-02019,3.721786967584723e-05,Low Risk
PSN-02020,1.0622447728952953e-05,Low Risk
PSN-02021,1.0838681722729319e-05,Low Risk
PSN-02022,4.7563778170069925e-06,Low Risk
PSN-02023,2.0690379480083892e-05,Low Risk
PSN-02024,8.979272764421164e-06,Low Risk
PSN-02025,1.7405062584416223e-05,Low Risk
PSN-02027,1.3264700059085939e-05,Low Risk
PSN-02028,9.462043988035374e-06,Low Risk
PSN-02029,3.320400976792759e-06,Low Risk
PSN-02030,1.0380387642815056e-05,Low Risk
PSN-02032,1.3093263956292303e-06,Low Risk
PSN-02033,3.0241636296150925e-05,Low Risk
PSN-02034,8.711689848537108e-06,Low Risk
PSN-02035,1.4303950973580102e-05,Low Risk
PSN-02037,6.267407749821002e-06,Low Risk
PSN-02038,8.224010525527198e-06,Low Risk
PSN-02039,1.52616621372178e-05,Low Risk
PSN-02040,1.2305688863398668e-05,Low Risk
PSN-02044,3.0212971572225424e-05,Low Risk
PSN-02045,5.650336313430785e-06,Low Risk
PSN-02046,8.652249117427304e-06,Low Risk
PSN-02047,1.0614855034050788e-05,Low Risk
PSN-02048,9.778124494580379e-06,Low Risk
PSN-02050,1.0991795463835855e-05,Low Risk
PSN-02051,9.622923099596084e-06,Low Risk
PSN-02053,0.9723651212621033,Critical
PSN-02054,6.352086346730218e-06,Low Risk
PSN-02055,1.4619176158773485e-05,Low Risk
PSN-02056,1.0841347314324775e-05,Low Risk
PSN-02057,0.299199232838355,Medium Risk
PSN-02058,1.5193543774612e-05,Low Risk
PSN-02059,1.6195190797799286e-05,Low Risk
PSN-02060,1.350656638956378e-05,Low Risk
PSN-02061,8.271461392718905e-06,Low Risk
PSN-02063,1.0762705457678674e-05,Low Risk
PSN-02064,1.587042961052531e-05,Low Risk
PSN-02065,0.9999775409247202,Critical
PSN-02067,1.0548313490489128e-05,Low Risk
PSN-02068,0.9999683431508889,Critical
PSN-02070,0.9997873774297227,Critical
PSN-02071,3.337706810600206e-06,Low Risk
PSN-02074,2.2088906442394494e-05,Low Risk
PSN-02075,8.901868483534417e-06,Low Risk
PSN-02076,0.9999788347193863,Critical
PSN-02077,6.941768757540017e-06,Low Risk
PSN-02078,1.4768546699422281e-05,Low Risk
PSN-02079,1.3198954363262505e-05,Low Risk
PSN-02081,1.1228014482656095e-05,Low Risk
PSN-02082,1.5747922983673235e-05,Low Risk
PSN-02083,3.0527718127939304e-05,Low Risk
PSN-02084,2.259394419945739e-05,Low Risk
PSN-02085,9.035907508511888e-06,Low Risk
PSN-02086,1.0194670744255827e-05,Low Risk
PSN-02087,1.1381563603688095e-05,Low Risk
PSN-02088,0.9612495322158808,Critical
PSN-02089,1.638059742535423e-05,Low Risk
PSN-02090,0.9548449981588919,Critical
PSN-02091,0.9598429274731592,Critical
PSN-02093,1.4199609435697624e-05,Low Risk
PSN-02095,1.6352582621056233e-05,Low Risk
PSN-02096,1.4885669440409247e-05,Low Risk
PSN-02097,0.9712864698011956,Critical
PSN-02098,2.9888209983151065e-05,Low Risk
PSN-02099,0.9994065192895539,Critical
PSN-02100,0.9823559247843081,Critical
PSN-02101,1.0820845353085004e-05,Low Risk
PSN-02102,0.9999016206470016,Critical
PSN-02103,1.120955871995257e-05,Low Risk
PSN-02105,1.116112430276064e-05,Low Risk
PSN-02107,1.6284840672548093e-05,Low Risk
PSN-02108,8.438385526483021e-06,Low Risk
PSN-02109,6.394639676106263e-06,Low Risk
PSN-02111,7.603006302433565e-06,Low Risk
PSN-02113,2.624466167330906e-05,Low Risk
PSN-02114,9.125858596810126e-06,Low Risk
PSN-02115,0.07355848579354857,Low Risk
PSN-02116,1.5410425840583617e-05,Low Risk
PSN-02117,1.004174714014911e-05,Low Risk
PSN-02118,5.619590305811494e-06,Low Risk
PSN-02120,1.5761491821872433e-05,Low Risk
PSN-02121,7.52306889112706e-06,Low Risk
PSN-02122,1.720993522565262e-05,Low Risk
PSN-02123,5.110241818464796e-06,Low Risk
PSN-02125,7.78648258553114e-06,Low Risk
PSN-02127,1.1208049691702046e-05,Low Risk
PSN-02128,2.862544688510779e-06,Low Risk
PSN-02129,8.33406333950275e-06,Low Risk
PSN-02130,1.0798678730992117e-05,Low Risk
PSN-02131,1.3860459247291347e-05,Low Risk
PSN-02132,1.6646128971733266e-05,Low Risk
PSN-02133,0.5094329608102265,High Risk
PSN-02134,1.0649732445475762e-05,Low Risk
PSN-02135,1.1617955880739117e-05,Low Risk
PSN-02136,1.0970795898355966e-05,Low Risk
PSN-02138,1.375960767114131e-05,Low Risk
PSN-02139,0.9997406986925903,Critical
PSN-02140,0.00011678039737381318,Low Risk
PSN-02141,0.9999058926109825,Critical
PSN-02144,6.277490397125437e-06,Low Risk
PSN-02146,2.1063180008494857e-05,Low Risk
PSN-02147,1.6838816922957964e-05,Low Risk
PSN-02149,0.9945347036561362,Critical
PSN-02150,1.9708623736504464e-05,Low Risk
PSN-02151,6.787247171148491e-06,Low Risk
PSN-02152,1.271527515165702e-05,Low Risk
PSN-02154,1.4362170472794571e-05,Low Risk
PSN-02155,0.9930242227563348,Critical
PSN-02156,0.95679618195016,Critical
PSN-02157,1.5194342339803733e-05,Low Risk
PSN-02158,3.2746970948673236e-05,Low Risk
PSN-02159,6.352086346730218e-06,Low Risk
PSN-02160,6.432441407614512e-06,Low Risk
PSN-02161,9.341473750068979e-06,Low Risk
PSN-02163,9.274043874192993e-06,Low Risk
PSN-02165,6.80897362159242e-06,Low Risk
PSN-02166,0.9917990202415055,Critical
PSN-02167,9.377164391209682e-06,Low Risk
PSN-02168,1.7631219565885084e-05,Low Risk
PSN-02169,1.5791220939908572e-05,Low Risk
PSN-02171,8.457150827914844e-06,Low Risk
PSN-02172,2.074289325606082e-05,Low Risk
PSN-02173,1.4035415932157204e-05,Low Risk
PSN-02175,5.999193413967908e-06,Low Risk
PSN-02176,3.0130699393285387e-05,Low Risk
PSN-02178,1.071641267149329e-05,Low Risk
PSN-02179,1.1793242147362399e-05,Low Risk
PSN-02180,0.8937287892479837,Critical
PSN-02181,4.6632256311607155e-05,Low Risk
PSN-02182,0.9494702154153339,Critical
PSN-02183,7.325175803388035e-06,Low Risk
PSN-02184,4.449907312863219e-06,Low Risk
PSN-02185,0.9999551121623955,Critical
PSN-02186,0.9999548638427048,Critical
PSN-02188,5.970022427129372e-06,Low Risk
PSN-02191,7.991417748106595e-06,Low Risk
PSN-02193,7.1390661154307925e-06,Low Risk
PSN-02194,1.2379308489955973e-05,Low Risk
PSN-02196,8.556935152307507e-06,Low Risk
PSN-02197,8.137201362672601e-06,Low Risk
PSN-02198,3.1250255905988582e-06,Low Risk
PSN-02199,9.984412060251453e-06,Low Risk
PSN-02200,2.2679466766567513e-05,Low Risk
PSN-02201,7.443823511433897e-06,Low Risk
PSN-02204,0.9591881517938143,Critical
PSN-02205,1.0630708505745561e-05,Low Risk
PSN-02207,1.1193604581677345e-05,Low Risk
PSN-02208,9.435318750548341e-06,Low Risk
PSN-02209,1.0105529693004608e-05,Low Risk
PSN-02210,2.5700258826025047e-05,Low Risk
PSN-02211,9.333102973297223e-07,Low Risk
PSN-02212,0.999623701392051,Critical
PSN-02215,1.4618985141906078e-05,Low Risk
PSN-02216,8.6648410175474e-06,Low Risk
PSN-02217,0.9814129538322699,Critical
PSN-02218,0.9931000782002939,Critical
PSN-02219,6.492699800616038e-06,Low Risk
PSN-02220,1.6823169758740395e-05,Low Risk
PSN-02222,1.5220429787404213e-05,Low Risk
PSN-02223,1.6182394382222865e-05,Low Risk
PSN-02224,0.016659337790429274,Low Risk
PSN-02226,2.1964748715212162e-05,Low Risk
PSN-02227,1.6082563650794522e-05,Low Risk
PSN-02228,1.0680745932740443e-05,Low Risk
PSN-02229,0.9881977865647809,Critical
PSN-02230,6.9283920405432585e-06,Low Risk
PSN-02231,3.589138038904319e-06,Low Risk
PSN-02232,1.1055080106283213e-05,Low Risk
PSN-02234,7.057294565968732e-06,Low Risk
PSN-02235,0.39119870106562477,High Risk
PSN-02236,1.0867572075287974e-05,Low Risk
PSN-02239,7.696763046707542e-06,Low Risk
PSN-02240,0.94270443739811,Critical
PSN-02241,8.215886782629402e-07,Low Risk
PSN-02243,8.382714257550505e-06,Low Risk
PSN-02245,3.104223817431618e-05,Low Risk
PSN-02246,2.617870719989033e-05,Low Risk
PSN-02247,1.873470438677253e-05,Low Risk
PSN-02248,2.090212740483941e-05,Low Risk
PSN-02249,1.0798681411254198e-05,Low Risk
PSN-02250,8.61575727168438e-07,Low Risk
PSN-02252,1.1858172835963353e-05,Low Risk
PSN-02253,1.3046439868919365e-05,Low Risk
PSN-02254,9.854899950478903e-06,Low Risk
PSN-02255,1.637265410084682e-05,Low Risk
PSN-02256,0.05725780433960966,Low Risk
PSN-02258,4.262797073843003e-06,Low Risk
PSN-02260,1.3918449020023318e-05,Low Risk
PSN-02261,4.947611649520948e-05,Low Risk
PSN-02263,1.489989044622858e-05,Low Risk
PSN-02264,1.440112071057165e-05,Low Risk
PSN-02265,8.383542672798157e-06,Low Risk
PSN-02268,2.2520689953617884e-05,Low Risk
PSN-02272,1.760951726591123e-05,Low Risk
PSN-02274,0.9896905227804828,Critical
PSN-02276,1.0655850395353691e-05,Low Risk
PSN-02277,1.5385865904705766e-05,Low Risk
PSN-02278,0.9827571477597563,Critical
PSN-02279,1.451865450887319e-05,Low Risk
PSN-02282,9.256812977348563e-06,Low Risk
PSN-02283,0.9999018654119857,Critical
PSN-02285,7.084699108058579e-06,Low Risk
PSN-02286,0.06505178555065484,Low Risk
PSN-02287,0.7338213301576231,Critical
PSN-02288,0.9999438331957505,Critical
PSN-02290,1.1301441003603123e-05,Low Risk
PSN-02291,0.9999017818974312,Critical
PSN-02292,1.7059364357166543e-05,Low Risk
PSN-02293,4.672593793196845e-06,Low Risk
PSN-02294,1.0085664649263218e-05,Low Risk
PSN-02295,1.2075910946581483e-05,Low Risk
PSN-02296,0.9997335899901891,Critical
PSN-02298,1.8770128948367101e-06,Low Risk
PSN-02299,0.9928838411441493,Critical
PSN-02301,3.332708224635963e-05,Low Risk
PSN-02302,3.8559199666668915e-06,Low Risk
PSN-02303,8.256304853078913e-06,Low Risk
PSN-02304,1.1550165733105761e-05,Low Risk
PSN-02305,9.168051398032255e-06,Low Risk
PSN-02307,8.556089603522123e-06,Low Risk
PSN-02309,0.99974892112682,Critical
PSN-02310,4.8936344049567024e-06,Low Risk
PSN-02313,6.908438667296501e-06,Low Risk
PSN-02315,1.0514935606005217e-05,Low Risk
PSN-02316,1.4595381503564666e-05,Low Risk
PSN-02317,1.098811667410232e-05,Low Risk
PSN-02321,3.8134591062715563e-06,Low Risk
PSN-02322,8.883539855987496e-06,Low Risk
PSN-02323,1.0618577439228497e-05,Low Risk
PSN-02324,1.5608914041739504e-05,Low Risk
PSN-02325,1.067432014038682e-05,Low Risk
PSN-02326,0.9999425327018459,Critical
PSN-02327,2.1719781015850263e-05,Low Risk
PSN-02328,1.1730893683606091e-05,Low Risk
PSN-02329,1.1713830561913495e-05,Low Risk
PSN-02333,9.248401872417185e-06,Low Risk
PSN-02335,1.3819781561818865e-05,Low Risk
PSN-02337,0.9999204889478209,Critical
PSN-02338,8.971869616676413e-06,Low Risk
PSN-02339,9.252085592652695e-06,Low Risk
PSN-02341,1.901194921793481e-05,Low Risk
PSN-02343,9.572483382968151e-06,Low Risk
PSN-02344,1.907178917629639e-05,Low Risk
PSN-02345,4.904741132089193e-06,Low Risk
PSN-02346,0.9997693812818771,Critical
PSN-02347,0.9988000700821027,Critical
PSN-02349,4.429249280045903e-06,Low Risk
PSN-02350,2.0412357633282798e-05,Low Risk
PSN-02351,5.955161335765888e-05,Low Risk
PSN-02353,6.2015807532744395e-06,Low Risk
PSN-02357,6.651536633633262e-06,Low Risk
PSN-02358,8.870372314172139e-06,Low Risk
PSN-02359,8.86950595177918e-06,Low Risk
PSN-02360,0.8970045198229492,Critical
PSN-02361,1.0132692136254825e-05,Low Risk
PSN-02362,1.5063136802736021e-05,Low Risk
PSN-02363,0.9868348982305873,Critical
PSN-02364,0.9487132315900829,Critical
PSN-02368,1.1278077484602592e-05,Low Risk
PSN-02370,9.82254093158428e-06,Low Risk
PSN-02371,1.3493934289259742e-05,Low Risk
PSN-02372,1.4353914181888289e-05,Low Risk
PSN-02373,1.2070351750654994e-05,Low Risk
PSN-02376,0.08516397509694788,Low Risk
PSN-02377,1.0857493477088909e-05,Low Risk
PSN-02378,1.5219909990495012e-05,Low Risk
PSN-02381,1.0195659098824873e-05,Low Risk
PSN-02382,9.512891424461695e-06,Low Risk
PSN-02383,1.0430016386738654e-05,Low Risk
PSN-02384,1.3047156692536805e-05,Low Risk
PSN-02385,0.9998600632153537,Critical
PSN-02386,8.408840029926685e-06,Low Risk
PSN-02387,9.696794912938486e-06,Low Risk
PSN-02388,7.964033177582843e-06,Low Risk
PSN-02389,3.7046990371490317e-06,Low Risk
PSN-02392,1.5268780444010528e-05,Low Risk
PSN-02393,1.4816444039927628e-05,Low Risk
PSN-02394,0.9999764827396022,Critical
PSN-02401,0.9982023208069654,Critical
PSN-02403,5.741431937695746e-05,Low Risk
PSN-02405,1.1070181893507218e-05,Low Risk
PSN-02407,0.9698291788366998,Critical
PSN-02408,1.8778655123112123e-05,Low Risk
PSN-02409,2.5852735479153043e-05,Low Risk
PSN-02411,1.4585022313772127e-05,Low Risk
PSN-02414,2.996118863882183e-05,Low Risk
PSN-02418,9.533680146474882e-06,Low Risk
PSN-02419,1.0564115603873322e-05,Low Risk
PSN-02420,1.0835028502317985e-05,Low Risk
