player_id,item_id,item_type,purchase_date,amount
PSN-02705,G019,mtx,2025-03-25,4.99
PSN-02707,G029,full_game,2024-05-23,12.5
PSN-02707,D009,dlc_paid,2024-05-29,9.99
PSN-02707,D010,dlc_free,2024-09-08,0.0
PSN-02707,G020,mtx,2025-05-07,9.99
PSN-02707,G020,mtx,2024-09-07,4.99
PSN-02707,G020,mtx,2025-04-20,9.99
PSN-02707,G020,mtx,2024-08-23,19.99
PSN-02708,G025,full_game,2025-04-24,7.5
PSN-02708,G011,full_game,2025-06-26,34.99
PSN-02708,D010,dlc_free,2025-08-29,0.0
PSN-02709,D004,dlc_paid,2024-07-26,39.99
PSN-02709,D008,dlc_paid,2024-04-16,9.99
PSN-02710,G029,full_game,2025-09-15,12.5
PSN-02710,G027,full_game,2025-08-19,30.0
PSN-02711,G015,full_game,2024-05-13,34.99
PSN-02711,D013,dlc_paid,2024-02-02,9.99
PSN-02712,G023,full_game,2025-11-10,25.0
PSN-02712,G027,full_game,2025-11-13,30.0
PSN-02713,G029,full_game,2024-11-18,12.5
PSN-02713,D001,dlc_free,2025-06-28,0.0
PSN-02713,D007,dlc_paid,2024-10-16,39.99
PSN-02713,D008,dlc_paid,2024-07-11,9.99
PSN-02713,D009,dlc_paid,2024-08-01,9.99
PSN-02713,G019,mtx,2025-08-06,4.99
PSN-02715,G029,full_game,2025-02-17,12.5
PSN-02715,G010,full_game,2025-02-02,48.99
PSN-02715,D004,dlc_paid,2024-06-26,39.99
PSN-02715,D006,dlc_paid,2024-06-18,19.99
PSN-02715,D011,dlc_paid,2024-01-29,29.99
PSN-02715,D013,dlc_paid,2024-02-29,9.99
PSN-02716,D001,dlc_free,2024-02-21,0.0
PSN-02717,G002,full_game,2025-05-24,34.99
PSN-02717,G020,mtx,2025-12-23,19.99
PSN-02717,G020,mtx,2025-02-15,9.99
PSN-02718,G028,full_game,2024-12-05,20.0
PSN-02718,G005,full_game,2025-01-05,34.99
PSN-02718,G001,full_game,2025-02-17,34.99
PSN-02718,G022,full_game,2024-10-12,34.99
PSN-02718,D001,dlc_free,2025-03-09,0.0
PSN-02718,D007,dlc_paid,2024-10-21,39.99
PSN-02718,D012,dlc_free,2024-11-16,0.0
PSN-02718,D013,dlc_paid,2024-02-12,9.99
PSN-02721,G024,full_game,2025-05-04,25.0
PSN-02721,D007,dlc_paid,2024-12-26,39.99
PSN-02723,G029,full_game,2025-06-30,12.5
PSN-02724,G007,full_game,2025-06-30,34.99
PSN-02724,G029,full_game,2025-10-27,12.5
PSN-02724,G017,full_game,2025-11-05,34.99
PSN-02724,D003,dlc_free,2025-06-28,0.0
PSN-02724,D010,dlc_free,2025-06-13,0.0
PSN-02724,G019,mtx,2025-03-22,9.99
PSN-02724,G019,mtx,2025-11-06,19.99
PSN-02724,G019,mtx,2024-04-21,24.99
PSN-02724,G019,mtx,2025-09-14,19.99
PSN-02724,G020,mtx,2025-08-15,9.99
PSN-02727,D001,dlc_free,2024-09-25,0.0
PSN-02727,D006,dlc_paid,2024-05-26,19.99
PSN-02727,G020,mtx,2024-07-08,9.99
PSN-02730,G001,full_game,2024-03-31,34.99
PSN-02730,D001,dlc_free,2025-05-22,0.0
PSN-02730,D002,dlc_paid,2024-03-21,19.99
PSN-02730,D012,dlc_free,2025-10-27,0.0
PSN-02730,D013,dlc_paid,2024-03-14,9.99
PSN-02731,D011,dlc_paid,2024-04-30,29.99
PSN-02733,D013,dlc_paid,2024-02-17,9.99
PSN-02734,G018,full_game,2024-05-15,30.0
PSN-02734,G022,full_game,2024-08-15,34.99
PSN-02734,D013,dlc_paid,2024-01-18,9.99
PSN-02734,G019,mtx,2025-11-06,9.99
PSN-02734,G019,mtx,2025-08-03,4.99
PSN-02734,G019,mtx,2024-06-04,9.99
PSN-02734,G019,mtx,2024-11-12,4.99
PSN-02734,G019,mtx,2024-10-07,19.99
PSN-02735,G016,full_game,2025-03-23,34.99
PSN-02735,D007,dlc_paid,2024-10-09,39.99
PSN-02736,G020,mtx,2025-09-16,9.99
PSN-02736,G020,mtx,2025-02-13,19.99
PSN-02737,G020,mtx,2024-04-04,4.99
PSN-02739,G016,full_game,2025-05-13,34.99
PSN-02740,D012,dlc_free,2025-07-07,0.0
PSN-02742,G030,full_game,2025-06-10,9.99
PSN-02743,G008,full_game,2024-12-31,59.99
PSN-02744,G012,full_game,2024-07-31,48.99
PSN-02746,G014,full_game,2024-10-05,34.99
PSN-02746,G019,mtx,2024-06-29,9.99
PSN-02746,G019,mtx,2024-08-10,9.99
PSN-02747,D003,dlc_free,2024-10-13,0.0
PSN-02747,D007,dlc_paid,2024-10-15,39.99
PSN-02747,D008,dlc_paid,2024-04-17,9.99
PSN-02747,D011,dlc_paid,2024-01-13,29.99
PSN-02749,G011,full_game,2025-06-05,34.99
PSN-02749,G013,full_game,2025-07-19,30.0
PSN-02749,D001,dlc_free,2024-07-04,0.0
PSN-02749,D002,dlc_paid,2024-01-28,19.99
PSN-02749,D003,dlc_free,2024-07-22,0.0
PSN-02749,D004,dlc_paid,2024-08-03,39.99
PSN-02749,G019,mtx,2024-10-08,24.99
PSN-02749,G019,mtx,2025-03-30,4.99
PSN-02749,G020,mtx,2025-03-11,4.99
PSN-02749,G020,mtx,2024-07-01,9.99
PSN-02749,G020,mtx,2024-08-11,24.99
PSN-02749,G020,mtx,2024-05-01,24.99
PSN-02749,G020,mtx,2025-09-26,4.99
PSN-02749,G020,mtx,2024-05-13,9.99
PSN-02750,G010,full_game,2025-07-18,34.99
PSN-02750,D011,dlc_paid,2024-01-18,29.99
PSN-02750,D013,dlc_paid,2024-01-09,9.99
PSN-02750,G019,mtx,2024-05-08,24.99
PSN-02750,G019,mtx,2024-12-28,9.99
PSN-02753,G008,full_game,2025-09-10,30.0
PSN-02753,D005,dlc_paid,2025-01-21,9.99
PSN-02753,D006,dlc_paid,2025-01-20,19.99
PSN-02753,D011,dlc_paid,2025-02-23,29.99
PSN-02758,G019,mtx,2024-09-27,9.99
PSN-02758,G019,mtx,2025-02-15,4.99
PSN-02759,D004,dlc_paid,2024-09-08,39.99
PSN-02760,D003,dlc_free,2025-05-24,0.0
PSN-02760,G019,mtx,2025-07-19,4.99
PSN-02760,G020,mtx,2025-10-19,4.99
PSN-02760,G020,mtx,2025-05-03,9.99
PSN-02760,G020,mtx,2025-07-27,4.99
PSN-02760,G020,mtx,2025-06-26,4.99
PSN-02762,G020,mtx,2024-03-26,4.99
PSN-02762,G020,mtx,2024-04-09,4.99
PSN-02762,G020,mtx,2024-07-07,19.99
PSN-02762,G020,mtx,2024-10-23,9.99
PSN-02762,G020,mtx,2024-05-19,4.99
PSN-02763,D002,dlc_paid,2024-03-21,19.99
PSN-02763,D006,dlc_paid,2024-05-31,19.99
PSN-02763,D013,dlc_paid,2024-01-29,9.99
PSN-02764,G016,full_game,2024-08-27,34.99
PSN-02764,G027,full_game,2025-06-04,30.0
PSN-02764,G002,full_game,2024-07-04,48.99
PSN-02764,D001,dlc_free,2024-12-22,0.0
PSN-02764,D002,dlc_paid,2024-01-13,19.99
PSN-02764,D003,dlc_free,2025-12-22,0.0
PSN-02764,D008,dlc_paid,2024-04-21,9.99
PSN-02764,D011,dlc_paid,2024-02-06,29.99
PSN-02764,G019,mtx,2024-12-24,4.99
PSN-02764,G019,mtx,2025-05-10,24.99
PSN-02764,G019,mtx,2024-11-17,4.99
PSN-02764,G019,mtx,2025-09-11,24.99
PSN-02764,G019,mtx,2025-04-21,4.99
PSN-02764,G019,mtx,2024-08-21,4.99
PSN-02766,G019,mtx,2024-01-02,4.99
PSN-02767,G030,full_game,2024-04-01,9.99
PSN-02770,G016,full_game,2024-05-12,48.99
PSN-02770,G013,full_game,2024-04-18,30.0
PSN-02770,G009,full_game,2025-09-09,20.0
PSN-02770,D001,dlc_free,2025-01-02,0.0
PSN-02770,D002,dlc_paid,2024-03-13,19.99
PSN-02770,D007,dlc_paid,2024-11-20,39.99
PSN-02770,D008,dlc_paid,2024-06-02,9.99
PSN-02770,D009,dlc_paid,2024-05-09,9.99
PSN-02770,D010,dlc_free,2024-07-25,0.0
PSN-02770,D011,dlc_paid,2024-03-03,29.99
PSN-02770,G019,mtx,2024-02-21,4.99
PSN-02770,G019,mtx,2024-01-10,9.99
PSN-02770,G019,mtx,2024-10-10,4.99
PSN-02770,G020,mtx,2025-02-23,4.99
PSN-02770,G020,mtx,2024-06-17,9.99
PSN-02770,G020,mtx,2025-05-22,9.99
PSN-02771,G005,full_game,2025-10-08,34.99
PSN-02773,G026,full_game,2024-04-29,12.5
PSN-02773,G014,full_game,2024-09-07,34.99
PSN-02773,D003,dlc_free,2024-11-09,0.0
PSN-02773,D006,dlc_paid,2024-04-18,19.99
PSN-02773,D007,dlc_paid,2024-12-10,39.99
PSN-02773,D008,dlc_paid,2024-03-23,9.99
PSN-02773,D012,dlc_free,2025-12-06,0.0
PSN-02774,G027,full_game,2024-03-20,30.0
PSN-02774,D011,dlc_paid,2024-01-17,29.99
PSN-02775,G015,full_game,2024-04-05,34.99
PSN-02775,G003,full_game,2024-10-28,34.99
PSN-02778,D009,dlc_paid,2024-08-03,9.99
PSN-02778,D010,dlc_free,2025-05-29,0.0
PSN-02778,D012,dlc_free,2024-05-22,0.0
PSN-02780,G025,full_game,2024-10-30,7.5
PSN-02780,D003,dlc_free,2025-07-30,0.0
PSN-02780,D008,dlc_paid,2024-11-04,9.99
PSN-02780,D011,dlc_paid,2024-10-20,29.99
PSN-02780,D013,dlc_paid,2024-11-08,9.99
PSN-02780,G019,mtx,2024-10-26,4.99
PSN-02780,G019,mtx,2024-12-22,24.99
PSN-02781,D011,dlc_paid,2024-01-04,29.99
PSN-02781,D013,dlc_paid,2024-02-13,9.99
PSN-02782,G006,full_game,2025-07-11,34.99
PSN-02782,G030,full_game,2024-12-31,9.99
PSN-02782,G020,mtx,2024-01-14,4.99
PSN-02783,G019,mtx,2024-04-06,4.99
PSN-02783,G020,mtx,2024-10-18,4.99
PSN-02785,D007,dlc_paid,2024-11-05,39.99
PSN-02787,G018,full_game,2025-07-21,30.0
PSN-02788,G013,full_game,2025-09-16,30.0
PSN-02789,G005,full_game,2024-07-10,34.99
PSN-02789,D004,dlc_paid,2024-09-12,39.99
PSN-02789,D012,dlc_free,2024-11-06,0.0
PSN-02791,G006,full_game,2024-08-30,34.99
PSN-02791,G007,full_game,2025-07-02,34.99
PSN-02791,D001,dlc_free,2025-10-14,0.0
PSN-02791,D005,dlc_paid,2024-03-14,9.99
PSN-02791,D006,dlc_paid,2024-05-09,19.99
PSN-02791,D010,dlc_free,2024-12-11,0.0
PSN-02791,D013,dlc_paid,2024-01-17,9.99
PSN-02793,G005,full_game,2025-12-08,34.99
PSN-02793,D003,dlc_free,2025-02-08,0.0
PSN-02793,G019,mtx,2025-04-20,4.99
PSN-02793,G019,mtx,2025-07-25,19.99
PSN-02793,G019,mtx,2025-05-29,19.99
PSN-02793,G019,mtx,2025-08-30,9.99
PSN-02795,G028,full_game,2025-07-21,20.0
PSN-02795,D011,dlc_paid,2024-03-09,29.99
PSN-02797,G019,mtx,2025-04-20,24.99
PSN-02797,G019,mtx,2025-09-03,4.99
PSN-02798,G019,mtx,2025-06-07,9.99
PSN-02800,G011,full_game,2025-09-18,34.99
PSN-02801,G008,full_game,2025-08-07,41.99
PSN-02801,G027,full_game,2024-06-20,30.0
PSN-02802,G029,full_game,2025-12-21,12.5
PSN-02802,G008,full_game,2025-09-12,30.0
PSN-02802,G022,full_game,2025-07-11,34.99
PSN-02802,D010,dlc_free,2025-02-15,0.0
PSN-02802,D012,dlc_free,2025-08-08,0.0
PSN-02803,D003,dlc_free,2024-07-27,0.0
PSN-02804,G020,mtx,2025-09-01,9.99
PSN-02804,G020,mtx,2025-05-21,9.99
PSN-02805,G029,full_game,2024-06-10,12.5
PSN-02805,G009,full_game,2024-10-17,27.99
PSN-02805,D008,dlc_paid,2024-06-03,9.99
PSN-02805,G020,mtx,2024-12-27,4.99
PSN-02805,G020,mtx,2024-07-21,4.99
PSN-02805,G020,mtx,2025-06-06,9.99
PSN-02805,G020,mtx,2025-08-03,4.99
PSN-02806,G017,full_game,2025-01-14,34.99
PSN-02806,D005,dlc_paid,2024-01-04,9.99
PSN-02806,D006,dlc_paid,2024-04-23,19.99
PSN-02806,D009,dlc_paid,2024-08-03,9.99
PSN-02808,G015,full_game,2025-06-30,34.99
PSN-02808,G020,mtx,2025-10-28,4.99
PSN-02808,G020,mtx,2025-08-22,19.99
PSN-02809,G017,full_game,2024-03-09,48.99
PSN-02809,D005,dlc_paid,2024-01-17,9.99
PSN-02809,D006,dlc_paid,2024-06-25,19.99
PSN-02810,G012,full_game,2025-04-21,34.99
PSN-02810,G003,full_game,2025-01-12,34.99
PSN-02810,G009,full_game,2024-04-06,39.99
PSN-02810,G011,full_game,2024-08-02,48.99
PSN-02810,G005,full_game,2024-09-11,34.99
PSN-02810,G030,full_game,2024-05-29,9.99
PSN-02810,D002,dlc_paid,2024-03-20,19.99
PSN-02810,D004,dlc_paid,2024-07-20,39.99
PSN-02810,D005,dlc_paid,2024-01-03,9.99
PSN-02810,D006,dlc_paid,2024-05-11,19.99
PSN-02810,D007,dlc_paid,2024-10-29,39.99
PSN-02810,D008,dlc_paid,2024-04-25,9.99
PSN-02810,D013,dlc_paid,2024-02-15,9.99
PSN-02810,G019,mtx,2024-03-19,9.99
PSN-02810,G019,mtx,2025-02-23,24.99
PSN-02810,G019,mtx,2025-12-15,4.99
PSN-02810,G019,mtx,2024-09-30,9.99
PSN-02810,G019,mtx,2024-05-12,4.99
PSN-02810,G020,mtx,2025-10-25,19.99
PSN-02810,G020,mtx,2024-12-25,4.99
PSN-02810,G020,mtx,2025-05-03,4.99
PSN-02810,G020,mtx,2024-05-14,9.99
PSN-02810,G020,mtx,2024-06-23,19.99
PSN-02810,G020,mtx,2024-06-20,4.99
PSN-02810,G020,mtx,2025-01-08,4.99
PSN-02810,G020,mtx,2025-12-07,4.99
PSN-02810,G020,mtx,2024-05-10,4.99
PSN-02810,G020,mtx,2025-09-21,19.99
PSN-02810,G020,mtx,2025-05-28,24.99
PSN-02810,G020,mtx,2025-07-10,9.99
PSN-02810,G020,mtx,2025-02-03,4.99
PSN-02813,G007,full_game,2024-02-11,34.99
PSN-02813,D001,dlc_free,2024-01-04,0.0
PSN-02813,D003,dlc_free,2025-10-04,0.0
PSN-02813,D010,dlc_free,2025-12-09,0.0
PSN-02813,G019,mtx,2024-03-09,9.99
PSN-02813,G019,mtx,2025-05-11,4.99
PSN-02813,G019,mtx,2024-09-06,4.99
PSN-02813,G019,mtx,2024-11-02,19.99
PSN-02813,G019,mtx,2024-02-15,9.99
PSN-02813,G019,mtx,2025-05-19,4.99
PSN-02813,G019,mtx,2024-07-07,4.99
PSN-02814,G003,full_game,2024-11-02,34.99
PSN-02814,G017,full_game,2024-09-11,34.99
PSN-02814,G026,full_game,2025-08-11,12.5
PSN-02814,D002,dlc_paid,2024-03-12,19.99
PSN-02814,D003,dlc_free,2025-05-03,0.0
PSN-02814,D005,dlc_paid,2024-03-05,9.99
PSN-02814,D006,dlc_paid,2024-05-06,19.99
PSN-02814,D011,dlc_paid,2024-03-28,29.99
PSN-02814,G020,mtx,2025-02-06,19.99
PSN-02814,G020,mtx,2025-10-05,4.99
PSN-02814,G020,mtx,2024-09-04,19.99
PSN-02814,G020,mtx,2025-04-08,9.99
PSN-02814,G020,mtx,2024-07-12,9.99
PSN-02814,G020,mtx,2025-11-28,9.99
PSN-02816,G011,full_game,2024-02-13,69.99
PSN-02816,G007,full_game,2025-05-08,34.99
PSN-02816,D012,dlc_free,2025-03-18,0.0
PSN-02817,G003,full_game,2025-04-04,34.99
PSN-02820,D008,dlc_paid,2024-11-20,9.99
PSN-02822,G017,full_game,2024-05-31,48.99
PSN-02822,G030,full_game,2025-02-21,9.99
PSN-02822,D005,dlc_paid,2024-01-17,9.99
PSN-02822,D006,dlc_paid,2024-07-10,19.99
PSN-02822,D008,dlc_paid,2024-06-08,9.99
PSN-02822,D009,dlc_paid,2024-07-23,9.99
PSN-02822,D013,dlc_paid,2024-02-27,9.99
PSN-02822,G020,mtx,2024-10-14,4.99
PSN-02822,G020,mtx,2025-04-30,9.99
PSN-02822,G020,mtx,2025-01-12,9.99
PSN-02822,G020,mtx,2024-12-28,9.99
PSN-02822,G020,mtx,2024-05-06,4.99
PSN-02822,G020,mtx,2025-05-25,9.99
PSN-02822,G020,mtx,2024-03-17,9.99
PSN-02822,G020,mtx,2024-03-11,9.99
PSN-02822,G020,mtx,2024-01-13,24.99
PSN-02822,G020,mtx,2024-09-12,9.99
PSN-02823,G021,full_game,2025-09-11,30.0
PSN-02823,D001,dlc_free,2025-08-24,0.0
PSN-02824,D007,dlc_paid,2025-08-24,39.99
PSN-02827,G027,full_game,2024-11-30,30.0
PSN-02827,D007,dlc_paid,2024-11-10,39.99
PSN-02827,D011,dlc_paid,2024-02-24,29.99
PSN-02827,G019,mtx,2025-07-15,4.99
PSN-02827,G019,mtx,2025-03-06,9.99
PSN-02831,G026,full_game,2025-12-01,12.5
PSN-02831,G027,full_game,2024-10-03,30.0
PSN-02831,G019,mtx,2024-10-24,9.99
PSN-02832,G014,full_game,2024-02-08,69.99
PSN-02835,D010,dlc_free,2025-08-19,0.0
PSN-02836,D001,dlc_free,2024-02-25,0.0
PSN-02837,G024,full_game,2024-10-03,25.0
PSN-02837,G013,full_game,2025-03-30,30.0
PSN-02838,G008,full_game,2025-10-28,30.0
PSN-02839,G017,full_game,2025-08-07,34.99
PSN-02839,D001,dlc_free,2025-05-27,0.0
PSN-02839,D003,dlc_free,2025-08-21,0.0
PSN-02839,D006,dlc_paid,2024-10-18,19.99
PSN-02839,D008,dlc_paid,2024-11-17,9.99
PSN-02839,D009,dlc_paid,2024-10-17,9.99
PSN-02839,D010,dlc_free,2025-01-31,0.0
PSN-02839,D011,dlc_paid,2024-11-08,29.99
PSN-02839,D012,dlc_free,2025-02-12,0.0
PSN-02839,D013,dlc_paid,2024-12-04,9.99
PSN-02841,G019,mtx,2025-03-16,4.99
PSN-02841,G019,mtx,2025-08-15,24.99
PSN-02843,G029,full_game,2025-03-03,12.5
PSN-02843,G011,full_game,2025-02-10,34.99
PSN-02843,G001,full_game,2024-10-10,34.99
PSN-02843,G004,full_game,2025-10-04,34.99
PSN-02843,G010,full_game,2024-09-11,69.99
PSN-02843,D001,dlc_free,2024-08-29,0.0
PSN-02843,D003,dlc_free,2025-02-12,0.0
PSN-02843,D010,dlc_free,2025-11-16,0.0
PSN-02843,G020,mtx,2024-04-16,19.99
PSN-02843,G020,mtx,2024-06-01,9.99
PSN-02844,G029,full_game,2025-04-20,12.5
PSN-02844,D012,dlc_free,2024-08-24,0.0
PSN-02845,G002,full_game,2025-07-16,34.99
PSN-02845,D012,dlc_free,2024-10-20,0.0
PSN-02846,G002,full_game,2024-10-10,48.99
PSN-02846,G016,full_game,2025-09-22,34.99
PSN-02846,G005,full_game,2025-07-17,34.99
PSN-02846,G007,full_game,2024-10-13,34.99
PSN-02846,G001,full_game,2025-01-27,34.99
PSN-02846,G029,full_game,2024-07-05,12.5
PSN-02846,G023,full_game,2025-08-08,25.0
PSN-02846,D001,dlc_free,2024-11-23,0.0
PSN-02846,D003,dlc_free,2024-05-30,0.0
PSN-02846,D012,dlc_free,2025-03-08,0.0
PSN-02846,D013,dlc_paid,2024-01-27,9.99
PSN-02846,G020,mtx,2024-02-19,24.99
PSN-02847,G015,full_game,2025-02-26,34.99
PSN-02847,G001,full_game,2024-02-12,34.99
PSN-02847,G006,full_game,2024-09-15,34.99
PSN-02847,D001,dlc_free,2024-07-16,0.0
PSN-02847,D008,dlc_paid,2024-06-09,9.99
PSN-02847,D009,dlc_paid,2024-05-20,9.99
PSN-02847,D010,dlc_free,2025-01-21,0.0
PSN-02847,D012,dlc_free,2024-10-01,0.0
PSN-02850,G005,full_game,2024-02-07,34.99
PSN-02850,G020,mtx,2025-11-22,19.99
PSN-02850,G020,mtx,2024-12-16,9.99
PSN-02853,G012,full_game,2025-03-08,34.99
PSN-02853,G009,full_game,2025-11-30,20.0
PSN-02853,G007,full_game,2025-01-13,34.99
PSN-02853,D002,dlc_paid,2024-02-21,19.99
PSN-02853,D008,dlc_paid,2024-04-13,9.99
PSN-02853,D009,dlc_paid,2024-06-13,9.99
PSN-02853,D012,dlc_free,2024-05-02,0.0
PSN-02857,G001,full_game,2025-07-28,34.99
PSN-02858,G001,full_game,2025-03-08,34.99
PSN-02860,D009,dlc_paid,2024-06-28,9.99
PSN-02861,D008,dlc_paid,2024-05-22,9.99
PSN-02862,D010,dlc_free,2025-10-07,0.0
PSN-02863,G023,full_game,2024-12-04,25.0
PSN-02863,D001,dlc_free,2024-08-04,0.0
PSN-02863,G020,mtx,2024-05-20,9.99
PSN-02865,G005,full_game,2025-07-14,34.99
PSN-02865,D002,dlc_paid,2024-03-29,19.99
PSN-02865,D007,dlc_paid,2024-12-25,39.99
PSN-02865,D012,dlc_free,2024-12-02,0.0
PSN-02868,G023,full_game,2025-12-22,25.0
PSN-02868,D008,dlc_paid,2025-09-23,9.99
PSN-02868,D009,dlc_paid,2025-08-21,9.99
PSN-02868,G020,mtx,2025-11-23,9.99
PSN-02868,G020,mtx,2025-07-31,9.99
PSN-02869,G005,full_game,2024-09-07,34.99
PSN-02869,G021,full_game,2024-08-28,30.0
PSN-02869,G009,full_game,2025-01-02,27.99
PSN-02869,D001,dlc_free,2025-08-11,0.0
PSN-02869,D006,dlc_paid,2024-05-19,19.99
PSN-02869,D008,dlc_paid,2024-05-23,9.99
PSN-02869,D009,dlc_paid,2024-08-03,9.99
PSN-02869,D011,dlc_paid,2024-03-24,29.99
PSN-02869,D012,dlc_free,2025-02-13,0.0
PSN-02869,D013,dlc_paid,2024-01-16,9.99
PSN-02869,G019,mtx,2024-06-30,24.99
PSN-02869,G019,mtx,2024-02-22,4.99
PSN-02871,D001,dlc_free,2024-12-31,0.0
PSN-02872,G018,full_game,2025-06-25,30.0
PSN-02872,G016,full_game,2024-02-24,48.99
PSN-02872,G027,full_game,2024-06-10,30.0
PSN-02872,D001,dlc_free,2025-06-16,0.0
PSN-02872,D007,dlc_paid,2024-11-18,39.99
PSN-02872,D010,dlc_free,2025-07-16,0.0
PSN-02872,D013,dlc_paid,2024-03-24,9.99
PSN-02872,G019,mtx,2025-08-17,19.99
PSN-02872,G019,mtx,2025-02-18,9.99
PSN-02872,G019,mtx,2025-07-11,4.99
PSN-02873,G009,full_game,2025-01-13,27.99
PSN-02873,G004,full_game,2025-02-16,34.99
PSN-02873,D009,dlc_paid,2024-06-05,9.99
PSN-02874,G019,mtx,2024-02-20,9.99
PSN-02874,G019,mtx,2025-10-29,9.99
PSN-02874,G020,mtx,2024-08-26,9.99
PSN-02874,G020,mtx,2024-04-25,19.99
PSN-02874,G020,mtx,2025-05-04,4.99
PSN-02874,G020,mtx,2024-01-14,9.99
PSN-02875,G003,full_game,2024-02-12,34.99
PSN-02875,G021,full_game,2024-06-03,30.0
PSN-02875,D010,dlc_free,2025-01-09,0.0
PSN-02875,G019,mtx,2025-04-29,19.99
PSN-02876,G006,full_game,2025-01-18,34.99
PSN-02876,G013,full_game,2025-09-08,30.0
PSN-02876,G009,full_game,2024-11-09,27.99
PSN-02876,D009,dlc_paid,2024-07-17,9.99
PSN-02876,D012,dlc_free,2025-01-02,0.0
PSN-02876,G019,mtx,2025-04-11,4.99
PSN-02876,G019,mtx,2024-02-26,4.99
PSN-02876,G019,mtx,2025-10-06,19.99
PSN-02876,G019,mtx,2025-04-20,9.99
PSN-02877,G021,full_game,2024-09-28,30.0
PSN-02878,D008,dlc_paid,2024-04-14,9.99
PSN-02879,G001,full_game,2024-11-08,34.99
PSN-02879,G016,full_game,2025-05-27,34.99
PSN-02879,G017,full_game,2025-02-10,34.99
PSN-02879,G015,full_game,2024-08-21,34.99
PSN-02879,G029,full_game,2024-11-28,12.5
PSN-02879,D001,dlc_free,2025-06-06,0.0
PSN-02879,D003,dlc_free,2025-05-08,0.0
PSN-02879,D005,dlc_paid,2024-03-20,9.99
PSN-02879,D006,dlc_paid,2024-06-12,19.99
PSN-02879,D012,dlc_free,2025-11-20,0.0
PSN-02879,G019,mtx,2025-12-30,24.99
PSN-02879,G020,mtx,2025-09-11,4.99
PSN-02879,G020,mtx,2025-08-24,9.99
PSN-02881,G018,full_game,2024-09-16,30.0
PSN-02881,G012,full_game,2025-01-14,34.99
PSN-02881,D008,dlc_paid,2024-04-16,9.99
PSN-02881,D010,dlc_free,2024-01-25,0.0
PSN-02882,G020,mtx,2024-07-05,4.99
PSN-02883,G007,full_game,2024-11-16,34.99
PSN-02883,D001,dlc_free,2024-03-13,0.0
PSN-02883,G019,mtx,2025-07-30,9.99
PSN-02884,G001,full_game,2025-12-27,34.99
PSN-02885,D008,dlc_paid,2024-04-26,9.99
PSN-02886,G007,full_game,2025-07-31,34.99
PSN-02886,D001,dlc_free,2024-04-07,0.0
PSN-02886,D002,dlc_paid,2024-01-16,19.99
PSN-02886,D005,dlc_paid,2024-02-16,9.99
PSN-02886,D006,dlc_paid,2024-05-13,19.99
PSN-02886,D007,dlc_paid,2024-11-18,39.99
PSN-02886,D008,dlc_paid,2024-05-19,9.99
PSN-02886,D009,dlc_paid,2024-06-10,9.99
PSN-02886,D011,dlc_paid,2024-01-05,29.99
PSN-02886,D013,dlc_paid,2024-03-13,9.99
PSN-02886,G019,mtx,2024-04-01,9.99
PSN-02886,G019,mtx,2024-01-02,9.99
PSN-02886,G019,mtx,2025-10-24,19.99
PSN-02886,G020,mtx,2025-04-16,4.99
PSN-02886,G020,mtx,2025-01-03,4.99
PSN-02886,G020,mtx,2025-06-11,4.99
PSN-02886,G020,mtx,2025-04-22,4.99
PSN-02886,G020,mtx,2024-10-17,19.99
PSN-02886,G020,mtx,2024-12-04,4.99
PSN-02886,G020,mtx,2024-07-11,24.99
PSN-02886,G020,mtx,2024-04-05,24.99
PSN-02886,G020,mtx,2024-10-07,19.99
PSN-02886,G020,mtx,2025-04-05,4.99
PSN-02887,G026,full_game,2025-12-01,12.5
PSN-02887,G016,full_game,2025-10-21,34.99
PSN-02887,G025,full_game,2025-09-04,7.5
PSN-02888,D001,dlc_free,2024-12-04,0.0
PSN-02888,D003,dlc_free,2025-05-15,0.0
PSN-02888,D005,dlc_paid,2024-01-31,9.99
PSN-02888,D007,dlc_paid,2024-10-12,39.99
PSN-02888,D013,dlc_paid,2024-02-07,9.99
PSN-02889,G028,full_game,2025-04-14,20.0
PSN-02889,G014,full_game,2024-07-25,48.99
PSN-02889,G019,mtx,2024-10-03,4.99
PSN-02889,G019,mtx,2025-02-24,9.99
PSN-02889,G019,mtx,2024-12-01,4.99
PSN-02889,G019,mtx,2025-12-25,19.99
PSN-02889,G019,mtx,2025-12-03,4.99
PSN-02889,G019,mtx,2025-08-22,24.99
PSN-02889,G019,mtx,2024-10-23,24.99
PSN-02890,G007,full_game,2025-04-17,34.99
PSN-02890,D003,dlc_free,2024-05-06,0.0
PSN-02890,D006,dlc_paid,2024-05-15,19.99
PSN-02890,G019,mtx,2024-12-11,9.99
PSN-02890,G019,mtx,2025-01-22,9.99
PSN-02892,D001,dlc_free,2025-12-11,0.0
PSN-02892,G019,mtx,2024-11-20,19.99
PSN-02893,G006,full_game,2024-01-16,34.99
PSN-02893,G015,full_game,2024-01-22,48.99
PSN-02893,G020,mtx,2024-01-04,4.99
PSN-02893,G020,mtx,2024-01-18,4.99
PSN-02893,G020,mtx,2024-02-03,24.99
PSN-02894,G006,full_game,2025-06-12,34.99
PSN-02894,G007,full_game,2025-12-30,34.99
PSN-02894,G004,full_game,2025-06-06,34.99
