player_id,tier,start_date,end_date,is_active,auto_renew,billing_cycle
PSN-02542,Essential,2024-01-25,,True,False,annual
PSN-02543,Free,2024-09-09,,True,False,none
PSN-02544,Extra,2024-07-10,,True,True,quarterly
PSN-02545,Essential,2024-05-23,,True,True,monthly
PSN-02546,Essential,2025-08-12,,True,True,monthly
PSN-02547,Essential,2021-06-14,,True,True,annual
PSN-02548,Extra,2024-07-03,,True,True,quarterly
PSN-02549,Free,2021-05-15,,True,False,none
PSN-02550,Free,2020-04-16,,True,False,none
PSN-02551,Essential,2024-06-22,,True,True,monthly
PSN-02552,Essential,2022-03-19,,True,True,annual
PSN-02553,Free,2025-01-26,,True,False,none
PSN-02554,Essential,2024-05-18,,True,True,monthly
PSN-02555,Extra,2021-04-14,2022-09-21,False,False,monthly
PSN-02556,Essential,2020-12-23,,True,True,annual
PSN-02557,Essential,2022-11-21,,True,True,quarterly
PSN-02558,Free,2020-08-14,,True,False,none
PSN-02559,Essential,2024-11-20,,True,True,annual
PSN-02560,Free,2023-02-23,,True,False,none
PSN-02561,Essential,2022-07-18,,True,False,quarterly
PSN-02562,Essential,2021-03-10,,True,True,monthly
PSN-02563,Free,2021-12-08,,True,False,none
PSN-02564,Essential,2020-11-25,,True,True,quarterly
PSN-02565,Essential,2025-02-18,,True,True,annual
PSN-02566,Essential,2023-12-20,,True,False,annual
PSN-02567,Free,2019-09-12,,True,False,none
PSN-02568,Essential,2022-04-17,,True,False,monthly
PSN-02569,Free,2025-08-23,,True,False,none
PSN-02570,Extra,2022-03-08,,True,True,annual
PSN-02571,Free,2019-10-06,,True,False,none
PSN-02572,Free,2019-11-03,,True,False,none
PSN-02573,Essential,2023-10-13,2024-02-18,False,False,monthly
PSN-02574,Essential,2022-11-08,,True,True,annual
PSN-02575,Essential,2022-04-13,,True,False,monthly
PSN-02576,Extra,2021-03-15,,True,True,monthly
PSN-02577,Essential,2020-12-20,2025-02-25,False,False,monthly
PSN-02578,Free,2021-06-10,,True,False,none
PSN-02579,Essential,2022-04-24,2025-04-29,False,False,quarterly
PSN-02580,Essential,2021-11-21,,True,False,quarterly
PSN-02581,Essential,2024-04-24,,True,True,monthly
PSN-02582,Extra,2020-03-12,,True,False,annual
PSN-02583,Essential,2021-11-12,,True,True,quarterly
PSN-02584,Extra,2021-01-30,,True,True,annual
PSN-02585,Free,2019-01-15,,True,False,none
PSN-02586,Essential,2021-10-13,,True,False,monthly
PSN-02587,Essential,2019-12-14,,True,True,monthly
PSN-02588,Essential,2021-05-12,,True,False,monthly
PSN-02589,Essential,2023-03-11,,True,True,quarterly
PSN-02590,Free,2021-04-03,,True,False,none
PSN-02591,Free,2023-01-24,,True,False,none
PSN-02592,Essential,2021-02-21,,True,True,annual
PSN-02593,Free,2021-05-29,,True,False,none
PSN-02594,Essential,2024-08-25,,True,True,quarterly
PSN-02595,Essential,2021-04-13,2024-06-14,False,False,annual
PSN-02596,Essential,2022-05-13,,True,False,quarterly
PSN-02597,Essential,2024-01-28,,True,True,annual
PSN-02598,Essential,2025-07-17,,True,True,quarterly
PSN-02599,Essential,2025-07-09,,True,False,monthly
PSN-02600,Essential,2023-11-24,2024-03-04,False,False,annual
PSN-02601,Essential,2020-04-24,,True,False,quarterly
PSN-02602,Free,2020-08-04,,True,False,none
PSN-02603,Essential,2021-11-13,,True,True,annual
PSN-02604,Extra,2021-02-18,2025-01-31,False,False,quarterly
PSN-02605,Essential,2022-05-05,,True,True,annual
PSN-02606,Essential,2023-04-23,,True,False,quarterly
PSN-02607,Essential,2024-11-14,,True,False,annual
PSN-02608,Free,2022-08-10,,True,False,none
PSN-02609,Essential,2022-10-05,,True,True,annual
PSN-02610,Free,2023-05-09,,True,False,none
PSN-02611,Essential,2021-03-27,,True,True,monthly
PSN-02612,Essential,2022-02-23,2023-12-05,False,False,quarterly
PSN-02613,Extra,2024-11-20,,True,True,annual
PSN-02614,Essential,2020-07-23,,True,True,annual
PSN-02615,Premium,2021-07-14,,True,True,quarterly
PSN-02616,Free,2020-04-26,,True,False,none
PSN-02617,Essential,2025-05-14,,True,True,monthly
PSN-02618,Free,2021-02-14,,True,False,none
PSN-02619,Extra,2021-10-29,2023-10-14,False,False,monthly
PSN-02620,Free,2023-11-21,,True,False,none
PSN-02621,Free,2025-09-30,,True,False,none
PSN-02622,Essential,2019-12-23,,True,True,quarterly
PSN-02623,Free,2025-09-21,,True,False,none
PSN-02624,Free,2023-03-29,,True,False,none
PSN-02625,Essential,2024-03-12,,True,True,quarterly
PSN-02626,Essential,2019-08-23,,True,True,annual
PSN-02627,Essential,2019-07-23,2020-09-08,False,False,monthly
PSN-02628,Free,2021-01-05,,True,False,none
PSN-02629,Free,2024-02-05,,True,False,none
PSN-02630,Free,2021-12-27,,True,False,none
PSN-02631,Free,2023-04-29,,True,False,none
PSN-02632,Essential,2020-08-30,,True,True,annual
PSN-02633,Free,2021-01-02,,True,False,none
PSN-02634,Essential,2024-05-30,,True,False,monthly
PSN-02635,Essential,2022-02-02,,True,True,annual
PSN-02636,Essential,2024-05-09,,True,True,annual
PSN-02637,Essential,2023-09-21,,True,True,quarterly
PSN-02638,Essential,2020-10-03,2023-09-07,False,False,annual
PSN-02639,Extra,2024-09-07,,True,True,annual
PSN-02640,Essential,2024-10-29,,True,True,monthly
PSN-02641,Essential,2024-02-17,,True,True,annual
PSN-02642,Extra,2021-12-25,,True,False,monthly
PSN-02643,Essential,2021-09-02,2023-08-24,False,False,monthly
PSN-02644,Essential,2021-08-11,,True,True,annual
PSN-02645,Free,2022-11-14,,True,False,none
PSN-02646,Free,2020-11-09,,True,False,none
PSN-02647,Essential,2020-03-08,,True,True,quarterly
PSN-02648,Essential,2020-01-26,,True,True,monthly
PSN-02649,Free,2021-07-17,,True,False,none
PSN-02650,Extra,2025-10-13,,True,True,monthly
PSN-02651,Premium,2024-01-12,,True,True,quarterly
PSN-02652,Essential,2024-11-14,2025-08-29,False,True,quarterly
PSN-02653,Free,2022-08-21,,True,False,none
PSN-02654,Essential,2024-07-17,,True,True,monthly
PSN-02655,Essential,2024-04-29,2025-12-08,False,False,quarterly
PSN-02656,Free,2023-11-02,,True,False,none
PSN-02657,Essential,2022-03-26,,True,True,monthly
PSN-02658,Essential,2019-12-13,,True,True,annual
PSN-02659,Essential,2021-12-15,,True,True,annual
PSN-02660,Essential,2024-09-03,2025-10-19,False,False,monthly
PSN-02661,Free,2023-06-15,,True,False,none
PSN-02662,Free,2019-01-28,,True,False,none
PSN-02663,Essential,2020-05-14,,True,True,quarterly
PSN-02664,Essential,2022-12-15,,True,True,annual
PSN-02665,Free,2024-11-13,,True,False,none
PSN-02666,Premium,2023-12-16,2025-01-19,False,False,monthly
PSN-02667,Extra,2024-09-18,,True,True,annual
PSN-02668,Free,2019-05-26,,True,False,none
PSN-02669,Free,2024-04-12,,True,False,none
PSN-02670,Free,2019-10-08,,True,False,none
PSN-02671,Extra,2024-10-30,,True,True,monthly
PSN-02672,Essential,2025-02-24,,True,True,monthly
PSN-02673,Free,2022-01-24,,True,False,none
PSN-02674,Essential,2022-05-09,,True,True,monthly
PSN-02675,Free,2021-12-26,,True,False,none
PSN-02676,Essential,2023-02-21,,True,True,annual
PSN-02677,Essential,2024-06-15,,True,True,monthly
PSN-02678,Free,2020-09-08,,True,False,none
PSN-02679,Extra,2020-10-10,,True,True,annual
PSN-02680,Free,2024-10-21,,True,False,none
PSN-02681,Free,2024-02-05,,True,False,none
PSN-02682,Essential,2022-10-01,,True,True,monthly
PSN-02683,Essential,2020-06-12,,True,True,quarterly
PSN-02684,Essential,2025-03-21,,True,True,monthly
PSN-02685,Essential,2024-12-14,2025-07-03,False,False,monthly
PSN-02686,Essential,2021-11-22,,True,True,annual
PSN-02687,Free,2022-03-30,,True,False,none
PSN-02688,Essential,2022-02-08,,True,True,annual
PSN-02689,Essential,2024-10-12,,True,True,monthly
PSN-02690,Essential,2025-10-02,,True,True,monthly
PSN-02691,Free,2021-12-15,,True,False,none
PSN-02692,Free,2024-10-20,,True,False,none
PSN-02693,Free,2025-07-02,,True,False,none
PSN-02694,Essential,2022-07-09,2025-12-06,False,False,monthly
PSN-02695,Premium,2025-02-11,,True,True,quarterly
PSN-02696,Essential,2022-05-04,,True,True,quarterly
PSN-02697,Premium,2022-02-23,,True,True,annual
PSN-02698,Free,2021-04-30,,True,False,none
PSN-02699,Free,2020-04-27,,True,False,none
PSN-02700,Essential,2021-08-19,,True,True,monthly
PSN-02701,Essential,2020-02-10,,True,True,quarterly
PSN-02702,Essential,2023-10-02,,True,True,monthly
PSN-02703,Free,2022-07-16,,True,False,none
PSN-02704,Essential,2024-12-18,2025-05-31,False,False,annual
PSN-02705,Essential,2023-07-14,,True,True,quarterly
PSN-02706,Free,2019-06-26,,True,False,none
PSN-02707,Extra,2023-03-14,,True,True,monthly
PSN-02708,Extra,2020-07-14,,True,True,annual
PSN-02709,Essential,2019-08-01,,True,True,annual
PSN-02710,Essential,2025-09-15,,True,True,annual
PSN-02711,Essential,2019-07-12,,True,True,quarterly
PSN-02712,Extra,2021-12-01,,True,True,annual
PSN-02713,Essential,2025-03-01,,True,False,quarterly
PSN-02714,Essential,2021-01-24,,True,True,monthly
PSN-02715,Extra,2023-08-08,,True,True,quarterly
PSN-02716,Free,2021-04-04,,True,False,none
PSN-02717,Free,2025-02-03,,True,False,none
PSN-02718,Extra,2020-10-15,,True,True,quarterly
PSN-02719,Essential,2020-01-27,,True,True,quarterly
PSN-02720,Essential,2020-02-05,,True,True,annual
PSN-02721,Free,2019-12-21,,True,False,none
PSN-02722,Free,2024-04-18,,True,False,none
PSN-02723,Free,2023-11-03,,True,False,none
PSN-02724,Essential,2021-04-08,,True,True,monthly
PSN-02725,Free,2023-05-03,,True,False,none
PSN-02726,Essential,2020-08-27,,True,True,annual
PSN-02727,Free,2022-10-30,,True,False,none
PSN-02728,Essential,2020-04-04,,True,True,monthly
PSN-02729,Free,2022-11-04,,True,False,none
PSN-02730,Extra,2021-07-15,,True,True,quarterly
PSN-02731,Extra,2024-05-09,,True,True,monthly
PSN-02732,Essential,2024-12-07,2025-09-02,False,False,monthly
PSN-02733,Essential,2021-05-19,,True,True,monthly
PSN-02734,Essential,2019-05-03,,True,False,quarterly
PSN-02735,Essential,2021-01-23,,True,False,quarterly
PSN-02736,Essential,2021-09-02,,True,True,annual
PSN-02737,Free,2021-07-20,,True,False,none
PSN-02738,Essential,2022-09-15,,True,True,quarterly
PSN-02739,Essential,2024-12-23,,True,True,annual
PSN-02740,Essential,2020-01-30,,True,True,annual
PSN-02741,Essential,2023-01-26,2025-10-26,False,False,monthly
PSN-02742,Premium,2020-01-26,,True,True,annual
PSN-02743,Essential,2022-09-15,2025-02-07,False,False,monthly
PSN-02744,Free,2022-10-26,,True,False,none
PSN-02745,Extra,2024-05-16,,True,True,monthly
PSN-02746,Essential,2022-10-17,,True,True,quarterly
PSN-02747,Free,2020-01-25,,True,False,none
PSN-02748,Essential,2025-02-04,2025-05-16,False,False,monthly
PSN-02749,Essential,2021-09-27,,True,True,annual
PSN-02750,Extra,2022-03-13,,True,False,annual
PSN-02751,Essential,2022-11-26,,True,True,annual
PSN-02752,Essential,2020-08-06,,True,False,monthly
PSN-02753,Essential,2025-05-25,,True,True,monthly
PSN-02754,Free,2019-04-08,,True,False,none
PSN-02755,Essential,2020-05-08,2021-02-15,False,False,annual
PSN-02756,Free,2024-12-08,,True,False,none
PSN-02757,Essential,2022-03-15,,True,True,monthly
PSN-02758,Essential,2024-10-19,,True,True,monthly
PSN-02759,Essential,2024-06-12,,True,False,monthly
PSN-02760,Essential,2025-04-26,,True,True,quarterly
PSN-02761,Essential,2023-12-01,,True,True,monthly
PSN-02762,Extra,2023-06-05,,True,True,quarterly
PSN-02763,Essential,2022-10-23,,True,True,quarterly
PSN-02764,Essential,2023-06-28,,True,True,monthly
PSN-02765,Free,2025-03-19,,True,False,none
PSN-02766,Essential,2024-01-24,,True,True,annual
PSN-02767,Essential,2020-05-22,,True,True,annual
PSN-02768,Essential,2022-07-22,,True,True,annual
PSN-02769,Free,2025-04-23,,True,False,none
PSN-02770,Premium,2024-07-17,,True,True,annual
PSN-02771,Free,2020-07-12,,True,False,none
PSN-02772,Essential,2020-07-02,,True,True,monthly
PSN-02773,Essential,2024-03-01,,True,False,annual
PSN-02774,Essential,2022-03-10,2024-09-08,False,False,monthly
PSN-02775,Essential,2023-09-27,,True,False,monthly
PSN-02776,Essential,2024-04-25,,True,True,quarterly
PSN-02777,Essential,2024-11-25,2025-12-16,False,False,monthly
PSN-02778,Essential,2022-03-11,,True,True,annual
PSN-02779,Essential,2020-01-31,2023-05-30,False,True,quarterly
PSN-02780,Extra,2025-01-16,,True,True,annual
PSN-02781,Essential,2021-02-06,,True,False,annual
PSN-02782,Essential,2024-01-11,,True,True,quarterly
PSN-02783,Free,2023-08-11,,True,False,none
PSN-02784,Essential,2022-01-26,2022-10-03,False,False,monthly
PSN-02785,Free,2019-12-25,,True,False,none
PSN-02786,Free,2021-10-30,,True,False,none
PSN-02787,Extra,2019-11-19,,True,True,quarterly
PSN-02788,Essential,2025-06-02,,True,False,annual
PSN-02789,Essential,2021-11-12,,True,True,monthly
PSN-02790,Essential,2022-09-15,2023-05-19,False,False,annual
PSN-02791,Extra,2020-02-21,,True,False,annual
PSN-02792,Essential,2024-03-29,2025-05-11,False,False,monthly
PSN-02793,Essential,2025-04-12,,True,True,monthly
PSN-02794,Essential,2025-03-05,2025-09-04,False,False,monthly
PSN-02795,Essential,2021-03-04,,True,True,quarterly
PSN-02796,Essential,2022-05-22,,True,True,quarterly
PSN-02797,Free,2024-04-01,,True,False,none
PSN-02798,Free,2022-12-03,,True,False,none
PSN-02799,Free,2019-05-04,,True,False,none
PSN-02800,Essential,2025-07-05,2025-11-12,False,True,annual
PSN-02801,Free,2022-05-24,,True,False,none
PSN-02802,Extra,2024-09-26,,True,True,quarterly
PSN-02803,Essential,2023-01-20,2025-01-25,False,False,quarterly
PSN-02804,Essential,2025-04-09,,True,True,quarterly
PSN-02805,Essential,2022-07-06,,True,False,annual
PSN-02806,Premium,2020-10-20,,True,True,annual
PSN-02807,Free,2022-01-12,,True,False,none
PSN-02808,Essential,2024-08-11,,True,True,quarterly
PSN-02809,Extra,2019-11-28,,True,True,annual
PSN-02810,Essential,2022-05-13,,True,True,annual
PSN-02811,Essential,2020-02-22,2022-06-08,False,False,monthly
PSN-02812,Free,2024-01-18,,True,False,none
PSN-02813,Premium,2022-05-25,,True,True,annual
PSN-02814,Extra,2023-06-19,,True,True,annual
PSN-02815,Essential,2025-05-18,,True,True,annual
PSN-02816,Extra,2024-05-06,,True,True,quarterly
PSN-02817,Free,2021-06-12,,True,False,none
PSN-02818,Essential,2024-11-12,2025-03-04,False,False,monthly
PSN-02819,Essential,2021-12-04,2023-06-21,False,True,quarterly
PSN-02820,Premium,2025-02-24,,True,True,annual
PSN-02821,Essential,2025-04-28,,True,True,annual
PSN-02822,Essential,2020-10-18,,True,True,annual
PSN-02823,Essential,2025-09-29,,True,True,monthly
PSN-02824,Essential,2025-07-30,,True,False,monthly
PSN-02825,Essential,2024-07-14,,True,True,quarterly
PSN-02826,Free,2020-01-03,,True,False,none
PSN-02827,Essential,2022-01-27,,True,True,monthly
PSN-02828,Essential,2020-07-18,,True,True,monthly
PSN-02829,Free,2024-05-20,,True,False,none
PSN-02830,Essential,2024-07-30,,True,True,quarterly
PSN-02831,Free,2022-06-26,,True,False,none
PSN-02832,Essential,2019-12-27,,True,True,quarterly
PSN-02833,Free,2022-12-09,,True,False,none
PSN-02834,Essential,2022-04-16,,True,True,annual
PSN-02835,Essential,2024-06-07,2025-08-23,False,False,quarterly
PSN-02836,Essential,2019-12-17,,True,True,annual
PSN-02837,Essential,2022-04-09,,True,True,quarterly
PSN-02838,Essential,2021-04-12,,True,False,quarterly
PSN-02839,Essential,2025-03-30,,True,True,annual
PSN-02840,Essential,2021-04-27,,True,True,monthly
PSN-02841,Free,2024-12-03,,True,False,none
PSN-02842,Premium,2024-10-02,,True,False,quarterly
PSN-02843,Extra,2022-12-26,,True,False,annual
PSN-02844,Free,2020-01-18,,True,False,none
PSN-02845,Essential,2021-02-11,,True,True,monthly
PSN-02846,Essential,2019-03-22,,True,True,monthly
PSN-02847,Premium,2023-09-23,,True,True,annual
PSN-02848,Essential,2023-12-09,2024-03-12,False,False,annual
PSN-02849,Free,2020-12-06,,True,False,none
PSN-02850,Free,2023-05-21,,True,False,none
PSN-02851,Essential,2023-04-13,2025-04-09,False,True,monthly
PSN-02852,Essential,2024-09-24,,True,False,monthly
PSN-02853,Essential,2019-11-04,,True,True,annual
PSN-02854,Essential,2021-01-29,2024-06-20,False,False,monthly
PSN-02855,Essential,2025-09-27,,True,True,monthly
PSN-02856,Essential,2021-11-04,,True,True,annual
PSN-02857,Free,2024-10-01,,True,False,none
PSN-02858,Essential,2024-09-09,,True,True,monthly
PSN-02859,Essential,2020-01-21,,True,True,monthly
PSN-02860,Essential,2021-09-08,,True,False,monthly
PSN-02861,Free,2023-05-22,,True,False,none
PSN-02862,Essential,2019-10-26,,True,True,annual
PSN-02863,Essential,2024-11-25,,True,True,annual
PSN-02864,Essential,2020-01-21,,True,True,monthly
PSN-02865,Extra,2020-03-26,,True,True,annual
PSN-02866,Essential,2022-09-29,,True,True,monthly
PSN-02867,Essential,2021-04-25,,True,True,annual
PSN-02868,Essential,2025-09-23,,True,True,quarterly
PSN-02869,Extra,2021-05-14,,True,True,quarterly
PSN-02870,Essential,2021-06-17,,True,False,annual
PSN-02871,Extra,2024-09-28,,True,True,annual
PSN-02872,Premium,2020-06-13,,True,False,quarterly
PSN-02873,Free,2021-12-16,,True,False,none
PSN-02874,Essential,2020-06-17,,True,True,annual
PSN-02875,Extra,2019-11-17,,True,True,annual
PSN-02876,Extra,2021-02-28,,True,False,quarterly
PSN-02877,Extra,2020-09-21,,True,True,monthly
PSN-02878,Free,2021-06-21,,True,False,none
PSN-02879,Extra,2022-07-15,,True,True,monthly
PSN-02880,Essential,2020-05-25,2023-05-26,False,False,annual
PSN-02881,Essential,2020-03-18,,True,True,annual
PSN-02882,Free,2019-07-27,,True,False,none
PSN-02883,Essential,2023-03-22,,True,True,annual
PSN-02884,Essential,2025-05-29,,True,True,annual
PSN-02885,Extra,2019-04-25,,True,True,monthly
PSN-02886,Essential,2019-05-29,,True,True,monthly
PSN-02887,Free,2025-08-23,,True,False,none
PSN-02888,Essential,2023-06-06,,True,False,annual
PSN-02889,Free,2023-05-27,,True,False,none
PSN-02890,Essential,2020-06-07,,True,False,annual
PSN-02891,Essential,2025-10-11,,True,True,quarterly
PSN-02892,Essential,2023-05-24,,True,True,monthly
PSN-02893,Essential,2020-01-04,2024-02-18,False,False,quarterly
PSN-02894,Premium,2025-05-26,,True,True,monthly
PSN-02895,Free,2022-08-12,,True,False,none
PSN-02896,Premium,2025-09-15,,True,True,annual
PSN-02897,Essential,2024-03-14,,True,True,annual
PSN-02898,Essential,2023-03-14,,True,True,quarterly
PSN-02899,Extra,2022-12-06,,True,False,monthly
PSN-02900,Essential,2023-04-22,,True,True,quarterly
PSN-02901,Premium,2025-04-08,,True,True,quarterly
PSN-02902,Essential,2021-09-26,,True,True,quarterly
PSN-02903,Essential,2025-07-14,,True,True,monthly
PSN-02904,Essential,2024-02-10,,True,True,monthly
PSN-02905,Essential,2023-04-11,,True,True,monthly
PSN-02906,Essential,2025-09-01,,True,True,annual
PSN-02907,Premium,2022-02-13,,True,False,quarterly
PSN-02908,Essential,2024-12-05,,True,True,monthly
PSN-02909,Essential,2025-03-03,,True,True,annual
PSN-02910,Essential,2023-04-05,,True,True,monthly
PSN-02911,Essential,2024-11-13,,True,True,quarterly
PSN-02912,Essential,2023-06-09,,True,True,quarterly
PSN-02913,Premium,2023-08-24,,True,False,annual
PSN-02914,Premium,2020-09-11,,True,True,monthly
PSN-02915,Essential,2025-05-25,2025-09-01,False,False,annual
PSN-02916,Free,2020-02-08,,True,False,none
PSN-02917,Free,2023-03-02,,True,False,none
PSN-02918,Free,2022-08-21,,True,False,none
PSN-02919,Essential,2019-11-19,,True,True,monthly
PSN-02920,Premium,2025-10-21,,True,True,monthly
PSN-02921,Extra,2019-07-11,,True,True,annual
PSN-02922,Extra,2022-09-03,,True,True,monthly
PSN-02923,Essential,2024-02-21,,True,True,monthly
PSN-02924,Essential,2020-09-18,,True,True,monthly
PSN-02925,Extra,2021-03-19,,True,True,monthly
PSN-02926,Essential,2022-09-22,2023-02-24,False,False,monthly
PSN-02927,Essential,2025-01-18,,True,True,annual
PSN-02928,Essential,2021-10-10,,True,False,quarterly
PSN-02929,Essential,2020-07-29,,True,True,quarterly
PSN-02930,Essential,2020-01-13,,True,True,monthly
PSN-02931,Free,2020-03-11,,True,False,none
PSN-02932,Free,2024-03-12,,True,False,none
PSN-02933,Essential,2024-06-13,2025-05-03,False,False,quarterly
PSN-02934,Essential,2021-10-30,,True,True,quarterly
PSN-02935,Free,2024-01-30,,True,False,none
PSN-02936,Essential,2025-03-11,,True,True,annual
PSN-02937,Essential,2024-08-28,,True,True,annual
PSN-02938,Free,2019-01-10,,True,False,none
PSN-02939,Essential,2020-07-18,,True,True,quarterly
PSN-02940,Essential,2025-08-19,,True,False,annual
PSN-02941,Essential,2021-11-06,,True,True,quarterly
PSN-02942,Essential,2020-08-05,,True,True,monthly
PSN-02943,Essential,2023-06-19,,True,True,monthly
PSN-02944,Essential,2021-11-27,,True,True,quarterly
PSN-02945,Essential,2025-01-10,,True,False,annual
PSN-02946,Extra,2023-02-08,,True,True,annual
PSN-02947,Essential,2020-08-05,,True,False,annual
PSN-02948,Essential,2025-10-15,,True,True,annual
PSN-02949,Free,2022-08-07,,True,False,none
PSN-02950,Free,2020-10-10,,True,False,none
PSN-02951,Essential,2020-06-14,,True,True,monthly
PSN-02952,Essential,2022-10-29,,True,False,annual
PSN-02953,Free,2023-06-25,,True,False,none
PSN-02954,Essential,2024-08-30,,True,False,monthly
PSN-02955,Essential,2019-12-27,2020-12-14,False,True,monthly
PSN-02956,Essential,2021-09-17,,True,True,annual
PSN-02957,Extra,2025-02-02,,True,True,annual
PSN-02958,Extra,2023-01-03,2025-09-28,False,False,monthly
PSN-02959,Essential,2019-08-25,2025-01-20,False,False,annual
PSN-02960,Essential,2025-02-07,,True,False,quarterly
PSN-02961,Essential,2025-07-27,,True,False,quarterly
PSN-02962,Free,2021-10-04,,True,False,none
PSN-02963,Free,2023-08-29,,True,False,none
PSN-02964,Essential,2023-06-25,,True,True,annual
PSN-02965,Free,2020-07-18,,True,False,none
PSN-02966,Essential,2024-08-13,,True,True,annual
PSN-02967,Essential,2020-12-24,,True,True,annual
PSN-02968,Free,2020-05-16,,True,False,none
PSN-02969,Essential,2023-05-03,,True,True,annual
PSN-02970,Free,2019-02-10,,True,False,none
PSN-02971,Essential,2022-12-30,,True,True,annual
PSN-02972,Essential,2022-09-07,,True,True,annual
PSN-02973,Free,2025-08-05,,True,False,none
PSN-02974,Essential,2019-12-23,,True,True,annual
PSN-02975,Free,2022-06-24,,True,False,none
PSN-02976,Free,2021-08-25,,True,False,none
PSN-02977,Essential,2020-11-23,,True,True,quarterly
PSN-02978,Essential,2022-03-04,2023-01-03,False,False,monthly
PSN-02979,Free,2024-07-16,,True,False,none
PSN-02980,Essential,2024-01-02,,True,False,monthly
PSN-02981,Essential,2020-05-15,,True,True,annual
PSN-02982,Free,2024-01-29,,True,False,none
PSN-02983,Free,2022-05-22,,True,False,none
PSN-02984,Essential,2020-03-10,,True,False,annual
PSN-02985,Essential,2024-07-30,2025-10-05,False,False,annual
PSN-02986,Essential,2022-08-04,,True,True,annual
PSN-02987,Essential,2024-08-02,,True,True,quarterly
PSN-02988,Essential,2019-12-04,2022-05-29,False,False,quarterly
PSN-02989,Essential,2020-12-25,,True,False,monthly
PSN-02990,Free,2024-05-29,,True,False,none
PSN-02991,Free,2020-06-06,,True,False,none
PSN-02992,Free,2022-04-18,,True,False,none
PSN-02993,Essential,2023-05-17,,True,False,quarterly
PSN-02994,Free,2024-09-07,,True,False,none
PSN-02995,Free,2021-01-08,,True,False,none
PSN-02996,Essential,2024-04-27,,True,True,monthly
PSN-02997,Essential,2024-01-03,,True,True,quarterly
PSN-02998,Essential,2025-09-25,,True,True,monthly
PSN-02999,Extra,2022-04-04,,True,True,annual
PSN-03000,Free,2019-06-05,,True,False,none
PSN-03001,Essential,2021-05-09,,True,True,quarterly
PSN-03002,Essential,2022-11-20,,True,False,annual
PSN-03003,Free,2021-06-19,,True,False,none
PSN-03004,Free,2020-02-09,,True,False,none
PSN-03005,Free,2023-02-22,,True,False,none
PSN-03006,Essential,2022-10-03,2024-06-23,False,False,monthly
PSN-03007,Essential,2024-08-12,,True,True,monthly
PSN-03008,Essential,2023-02-04,,True,True,annual
PSN-03009,Essential,2021-08-31,,True,True,monthly
PSN-03010,Essential,2019-10-03,,True,True,quarterly
PSN-03011,Essential,2020-07-06,2023-09-30,False,False,monthly
PSN-03012,Essential,2022-05-19,,True,True,monthly
PSN-03013,Extra,2021-09-02,2024-04-19,False,False,quarterly
PSN-03014,Essential,2024-03-18,,True,True,quarterly
PSN-03015,Essential,2023-02-05,,True,True,monthly
PSN-03016,Essential,2025-04-27,,True,True,monthly
PSN-03017,Essential,2024-03-22,,True,True,quarterly
PSN-03018,Essential,2022-10-08,,True,False,annual
PSN-03019,Essential,2024-11-25,,True,False,quarterly
PSN-03020,Essential,2025-04-14,,True,True,annual
PSN-03021,Free,2024-10-07,,True,False,none
PSN-03022,Essential,2020-02-21,,True,False,monthly
PSN-03023,Extra,2022-08-24,,True,True,monthly
PSN-03024,Extra,2019-05-02,,True,True,annual
PSN-03025,Essential,2024-12-25,,True,True,annual
PSN-03026,Essential,2024-03-06,,True,True,monthly
PSN-03027,Essential,2020-10-15,,True,True,monthly
PSN-03028,Essential,2023-01-13,,True,True,monthly
PSN-03029,Essential,2022-07-28,,True,True,annual
PSN-03030,Extra,2022-09-28,,True,False,monthly
PSN-03031,Essential,2022-09-10,,True,True,annual
PSN-03032,Free,2024-11-25,,True,False,none
PSN-03033,Free,2023-08-11,,True,False,none
PSN-03034,Essential,2025-06-10,,True,True,quarterly
PSN-03035,Essential,2023-10-25,,True,True,annual
PSN-03036,Free,2019-11-05,,True,False,none
PSN-03037,Extra,2020-12-18,,True,True,monthly
PSN-03038,Essential,2020-02-05,,True,True,annual
PSN-03039,Free,2024-04-24,,True,False,none
PSN-03040,Essential,2019-11-25,,True,True,monthly
PSN-03041,Essential,2024-06-23,2024-12-29,False,False,monthly
PSN-03042,Essential,2024-10-29,,True,True,monthly
PSN-03043,Essential,2025-02-23,,True,True,monthly
PSN-03044,Essential,2024-06-30,,True,True,monthly
PSN-03045,Free,2025-05-18,,True,False,none
PSN-03046,Essential,2024-08-11,,True,True,annual
PSN-03047,Essential,2025-03-07,,True,True,quarterly
PSN-03048,Essential,2024-08-04,2025-09-06,False,False,annual
PSN-03049,Essential,2023-11-03,,True,True,quarterly
PSN-03050,Essential,2024-04-07,2025-09-21,False,False,monthly
PSN-03051,Essential,2023-03-19,,True,True,annual
PSN-03052,Free,2024-05-07,,True,False,none
PSN-03053,Essential,2022-03-06,2023-01-28,False,False,quarterly
PSN-03054,Free,2022-01-01,,True,False,none
PSN-03055,Essential,2024-09-15,,True,True,quarterly
PSN-03056,Essential,2020-09-15,,True,True,annual
PSN-03057,Essential,2024-06-25,,True,True,annual
PSN-03058,Essential,2020-02-19,,True,True,annual
PSN-03059,Essential,2023-01-13,,True,True,monthly
PSN-03060,Free,2019-03-18,,True,False,none
PSN-03061,Essential,2025-04-08,,True,True,monthly
PSN-03062,Essential,2024-07-13,,True,False,quarterly
