player_id,tier,churn_probability,risk_tier,dlc_propensity,propensity_tier,clv_12m,clv_segment,action,max_intervention_budget
PSN-01938,Essential,7.435480777412131e-06,Low Risk,0.3798166983653809,Medium,84.98946100199845,Medium ($50-150),Nurture,8.5
PSN-01939,Essential,4.812452573510585e-06,Low Risk,0.9734318527589092,Very High,69.96968728683177,Medium ($50-150),Upsell,7.0
PSN-01940,Essential,1.8778655123112123e-05,Low Risk,0.5477360163745583,High,69.9687797629901,Medium ($50-150),Upsell,7.0
PSN-01941,Essential,2.2881272455906465e-05,Low Risk,0.0858009099645667,Low,59.98862735246537,Medium ($50-150),Nurture,6.0
PSN-01942,Essential,8.137948038690573e-06,Low Risk,0.1336779285750743,Low,59.98951180449716,Medium ($50-150),Nurture,6.0
PSN-01943,Essential,4.1946581966673665e-06,Low Risk,0.6407681884502081,High,59.98974836245478,Medium ($50-150),Upsell,6.0
PSN-01944,Essential,1.1267516334904446e-05,Low Risk,0.0379447117804019,Low,59.989324061695065,Medium ($50-150),Nurture,6.0
PSN-01945,Essential,0.185151437147293,Medium Risk,0.0118717944951167,Low,48.88276528553389,Low ($10-50),Nurture,4.89
PSN-01946,Free,0.0,N/A (Free),0.7622977823133154,Very High,0.0,Minimal (<$10),Upsell,0.0
PSN-01947,Free,0.0,N/A (Free),0.0126856824561221,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01948,Essential,1.001552490586316e-05,Low Risk,0.9895771673651887,Very High,149.94894867035063,Medium ($50-150),Upsell,14.99
PSN-01949,Essential,0.9999025618301792,Critical,0.0205631944627375,Low,0.00584531580754822,Minimal (<$10),Monitor,0.0
PSN-01950,Essential,1.3658913684088572e-05,Low Risk,0.1061800855577404,Low,189.90829331873516,High ($150-500),Nurture,18.99
PSN-01951,Free,0.0,N/A (Free),0.4239808424474966,High,49.98,Low ($10-50),Upsell,5.0
PSN-01952,Essential,0.907251834163988,Critical,0.0136756989246514,Low,5.563962468502359,Minimal (<$10),Monitor,0.56
PSN-01953,Free,0.0,N/A (Free),0.1649317165356572,Medium,50.0,Low ($10-50),Nurture,5.0
PSN-01954,Essential,0.067860839952393,Low Risk,0.0118011814737249,Low,55.91902821125595,Medium ($50-150),Nurture,5.59
PSN-01955,Essential,9.756746666321882e-06,Low Risk,0.165275055206946,Medium,229.8285861498406,High ($150-500),Nurture,22.98
PSN-01956,Free,0.0,N/A (Free),0.1481109135749083,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01957,Extra,1.36704033242971e-05,Low Risk,0.9478440668019864,Very High,154.94801820163008,High ($150-500),Upsell,15.49
PSN-01958,Essential,0.0003991453171509,Low Risk,0.0241440856107341,Low,59.96605527242412,Medium ($50-150),Nurture,6.0
PSN-01959,Free,0.0,N/A (Free),0.086290447257398,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01960,Essential,0.9999757142957724,Critical,0.1032932958888239,Low,0.0014568993966157296,Minimal (<$10),Monitor,0.0
PSN-01961,Essential,1.1124162545886624e-05,Low Risk,0.1898319821658959,Medium,59.989332661488874,Medium ($50-150),Nurture,6.0
PSN-01962,Free,0.0,N/A (Free),0.05265594059452,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01963,Free,0.0,N/A (Free),0.6852683895859363,Very High,40.0,Low ($10-50),Upsell,4.0
PSN-01964,Essential,1.5250991136640925e-05,Low Risk,0.0309138476140058,Low,59.989085093041716,Medium ($50-150),Nurture,6.0
PSN-01965,Essential,1.3834504587220446e-05,Low Risk,0.9237521881028647,Very High,129.96868599875432,Medium ($50-150),Upsell,13.0
PSN-01966,Essential,0.999899562766719,Critical,0.0282055585277266,Low,0.006025229624528053,Minimal (<$10),Monitor,0.0
PSN-01967,Free,0.0,N/A (Free),0.012198986879796,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01968,Free,0.0,N/A (Free),0.1688018816677753,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01969,Essential,9.072526321717489e-06,Low Risk,0.0695378052248897,Low,59.98945573914596,Medium ($50-150),Nurture,6.0
PSN-01970,Essential,8.556089603522123e-06,Low Risk,0.7904412884258997,Very High,59.989486720184686,Medium ($50-150),Upsell,6.0
PSN-01971,Essential,7.009135409039408e-05,Low Risk,0.0892179883888123,Low,59.98579521966812,Medium ($50-150),Nurture,6.0
PSN-01972,Free,0.0,N/A (Free),0.0410511837054948,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01973,Free,0.0,N/A (Free),0.1445939415012299,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01974,Essential,1.4204866564430464e-05,Low Risk,0.7577487277588513,Very High,99.94886403682085,Medium ($50-150),Upsell,9.99
PSN-01975,Extra,8.383542672798157e-06,Low Risk,0.6621435292045663,Very High,134.9888683055746,Medium ($50-150),Upsell,13.5
PSN-01976,Free,0.0,N/A (Free),0.0452740897345221,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01977,Free,0.0,N/A (Free),0.2736876563732937,Medium,69.98,Medium ($50-150),Nurture,7.0
PSN-01978,Essential,0.9998920851221152,Critical,0.0297478352228897,Low,0.0064738135243062505,Minimal (<$10),Monitor,0.0
PSN-01979,Essential,8.805540378337114e-06,Low Risk,0.870659406214937,Very High,129.96916364977488,Medium ($50-150),Upsell,13.0
PSN-01980,Free,0.0,N/A (Free),0.0134468776532151,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-01981,Essential,1.3131900512862768e-05,Low Risk,0.1206995686574478,Low,59.989212217288234,Medium ($50-150),Nurture,6.0
PSN-01982,Essential,0.9864960706295698,Critical,0.0123047043334719,Low,0.8101007229321084,Minimal (<$10),Monitor,0.08
PSN-01983,Essential,6.942458304878502e-06,Low Risk,0.7901247828942914,Very High,59.98958352192629,Medium ($50-150),Upsell,6.0
PSN-01984,Essential,4.080321048747332e-06,Low Risk,0.0543462566317882,Low,59.98975522154029,Medium ($50-150),Nurture,6.0
PSN-01985,Essential,3.18439812074281e-05,Low Risk,0.026036332449617,Low,59.988089679567366,Medium ($50-150),Nurture,6.0
PSN-01986,Essential,4.5705584880087135e-06,Low Risk,0.8612693717166502,Very High,129.96956588835482,Medium ($50-150),Upsell,13.0
PSN-01987,Essential,2.1814458310094528e-05,Low Risk,0.0289450452690475,Low,109.96814620733281,Medium ($50-150),Nurture,11.0
PSN-01988,Free,0.0,N/A (Free),0.1953718936666497,Medium,50.0,Low ($10-50),Nurture,5.0
PSN-01989,Essential,7.1131685789583975e-06,Low Risk,0.4380332875261885,High,59.98957328101695,Medium ($50-150),Upsell,6.0
PSN-01990,Free,0.0,N/A (Free),0.3031366026183496,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01991,Extra,3.0291985789937163e-05,Low Risk,0.1111050649013174,Low,154.9656082679002,High ($150-500),Nurture,15.5
PSN-01992,Premium,0.9997394555388208,Critical,0.0818084732188721,Low,0.04168450834405695,Minimal (<$10),Monitor,0.0
PSN-01993,Extra,7.139086003110662e-06,Low Risk,0.9500851224500972,Very High,249.92862601150784,High ($150-500),Upsell,24.99
PSN-01994,Essential,1.4116374195106052e-05,Low Risk,0.177165107048871,Medium,59.989153158712035,Medium ($50-150),Nurture,6.0
PSN-01995,Essential,0.9997062900620718,Critical,0.0196779935545383,Low,0.017619659176313345,Minimal (<$10),Monitor,0.0
PSN-01996,Essential,6.507673860653935e-06,Low Risk,0.4153066289316755,High,59.989609604645096,Medium ($50-150),Upsell,6.0
PSN-01997,Free,0.0,N/A (Free),0.1735505301814748,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-01998,Essential,0.9888400862195,Critical,0.0151928982190274,Low,0.6694832276921928,Minimal (<$10),Monitor,0.07
PSN-01999,Essential,1.4266372157576818e-05,Low Risk,0.1191213776357772,Low,59.98914416033426,Medium ($50-150),Nurture,6.0
PSN-02000,Essential,0.9892273204308808,Critical,0.0131539909501245,Low,0.646253047351461,Minimal (<$10),Monitor,0.06
PSN-02001,Essential,0.2051446913313243,Medium Risk,0.0271577342508303,Low,110.48535721735081,Medium ($50-150),Nurture,11.05
PSN-02002,Free,0.0,N/A (Free),0.2040990297746766,Medium,9.98,Minimal (<$10),Monitor,1.0
PSN-02003,Essential,1.0137304392542164e-05,Low Risk,0.186057106184946,Medium,59.98939186310949,Medium ($50-150),Nurture,6.0
PSN-02004,Free,0.0,N/A (Free),0.1610930999078253,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-02005,Free,0.0,N/A (Free),0.0411009850758982,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02006,Essential,1.4547538201919503e-05,Low Risk,0.2121143670611628,Medium,59.989127293183266,Medium ($50-150),Nurture,6.0
PSN-02007,Essential,3.21511847509282e-05,Low Risk,0.4119019509265719,High,69.96791081601489,Medium ($50-150),Upsell,7.0
PSN-02008,Essential,2.1651184699336883e-05,Low Risk,0.7047288324824001,Very High,59.98870114542989,Medium ($50-150),Upsell,6.0
PSN-02009,Essential,0.9998778272942414,Critical,0.027627663886075,Low,0.007329140618461395,Minimal (<$10),Monitor,0.0
PSN-02010,Essential,1.9648901299791303e-05,Low Risk,0.9622955713421956,Very High,199.94744623229806,High ($150-500),Upsell,19.99
PSN-02011,Extra,1.107460094249186e-05,Low Risk,0.6236335971837826,High,229.96797910682002,High ($150-500),Upsell,23.0
PSN-02012,Extra,5.9409542289915045e-06,Low Risk,0.3503512204168504,Medium,134.98919803058862,Medium ($50-150),Nurture,13.5
PSN-02013,Essential,1.0925540590622102e-05,Low Risk,0.1086052793472854,Low,59.989344576819974,Medium ($50-150),Nurture,6.0
PSN-02014,Essential,7.783862262008385e-06,Low Risk,0.0571722090659871,Low,59.989533046102906,Medium ($50-150),Nurture,6.0
PSN-02015,Essential,1.4457535316390434e-05,Low Risk,0.0555635503103475,Low,59.98913269245637,Medium ($50-150),Nurture,6.0
PSN-02016,Premium,1.0540843611012854e-05,Low Risk,0.3365597040426324,Medium,159.9883135704307,High ($150-500),Nurture,16.0
PSN-02017,Essential,6.587138747501531e-06,Low Risk,0.9713633648412954,Very High,74.98955543400594,Medium ($50-150),Upsell,7.5
PSN-02018,Essential,1.060687156281123e-05,Low Risk,0.1359541728572935,Low,59.98936369377495,Medium ($50-150),Nurture,6.0
PSN-02019,Essential,3.721786967584723e-05,Low Risk,0.1175131264716426,Low,59.98776729999815,Medium ($50-150),Nurture,6.0
PSN-02020,Extra,1.0622447728952952e-05,Low Risk,0.1841390183303899,Medium,134.98856607578108,Medium ($50-150),Nurture,13.5
PSN-02021,Essential,1.083868172272932e-05,Low Risk,0.7935836171860666,Very High,59.989349787483455,Medium ($50-150),Upsell,6.0
PSN-02022,Extra,4.7563778170069925e-06,Low Risk,0.9896744636265652,Very High,324.9289062233572,High ($150-500),Upsell,32.49
PSN-02023,Essential,2.0690379480083892e-05,Low Risk,0.3070313206395058,Medium,109.96824173155179,Medium ($50-150),Nurture,11.0
PSN-02024,Essential,8.979272764421164e-06,Low Risk,0.0904574644618912,Low,59.98946133342686,Medium ($50-150),Nurture,6.0
PSN-02025,Essential,1.7405062584416223e-05,Low Risk,0.0902901896421708,Low,59.98895587029556,Medium ($50-150),Nurture,6.0
PSN-02026,Free,0.0,N/A (Free),0.0620940984282588,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02027,Essential,1.326470005908594e-05,Low Risk,0.1218751392165099,Low,59.98920425064345,Medium ($50-150),Nurture,6.0
PSN-02028,Essential,9.462043988035374e-06,Low Risk,0.0877216769505999,Low,59.98943237198116,Medium ($50-150),Nurture,6.0
PSN-02029,Essential,3.320400976792759e-06,Low Risk,0.0742926490162633,Low,59.9898008091454,Medium ($50-150),Nurture,6.0
PSN-02030,Essential,1.0380387642815056e-05,Low Risk,0.9383776126379328,Very High,99.96916977659633,Medium ($50-150),Upsell,10.0
PSN-02031,Free,0.0,N/A (Free),0.1406486517996487,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02032,Essential,1.3093263956292303e-06,Low Risk,0.1484036897327158,Low,79.96990837333884,Medium ($50-150),Nurture,8.0
PSN-02033,Essential,3.0241636296150925e-05,Low Risk,0.3377062877097654,Medium,129.96712764938462,Medium ($50-150),Nurture,13.0
PSN-02034,Extra,8.711689848537108e-06,Low Risk,0.6313885821889569,High,134.98882400898736,Medium ($50-150),Upsell,13.5
PSN-02035,Essential,1.4303950973580102e-05,Low Risk,0.0574242171358945,Low,59.9891419059811,Medium ($50-150),Nurture,6.0
PSN-02036,Free,0.0,N/A (Free),0.1002354089738469,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02037,Essential,6.267407749821002e-06,Low Risk,0.9829797030975224,Very High,79.96956140680567,Medium ($50-150),Upsell,8.0
PSN-02038,Extra,8.224010525527198e-06,Low Risk,0.0461350063459476,Low,134.98888984081916,Medium ($50-150),Nurture,13.5
PSN-02039,Essential,1.52616621372178e-05,Low Risk,0.0200964742941624,Low,59.98908445288839,Medium ($50-150),Nurture,6.0
PSN-02040,Extra,1.2305688863398668e-05,Low Risk,0.8166255292409856,Very High,134.98833885506033,Medium ($50-150),Upsell,13.5
PSN-02041,Free,0.0,N/A (Free),0.0220077712536495,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02042,Free,0.0,N/A (Free),0.199231229232152,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-02043,Free,0.0,N/A (Free),0.0190321921347189,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02044,Essential,3.0212971572225424e-05,Low Risk,0.2824714350589714,Medium,59.988187523835386,Medium ($50-150),Nurture,6.0
PSN-02045,Essential,5.650336313430785e-06,Low Risk,0.9450212333849904,Very High,109.98951977791673,Medium ($50-150),Upsell,11.0
PSN-02046,Essential,8.652249117427304e-06,Low Risk,0.1202584430638918,Low,119.98922138410194,Medium ($50-150),Nurture,12.0
PSN-02047,Essential,1.0614855034050788e-05,Low Risk,0.1084101579671821,Low,59.989363214846506,Medium ($50-150),Nurture,6.0
PSN-02048,Essential,9.77812449458038e-06,Low Risk,0.8693494739069002,Very High,59.98941341031158,Medium ($50-150),Upsell,6.0
PSN-02049,Free,0.0,N/A (Free),0.039983349023921,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02050,Essential,1.0991795463835855e-05,Low Risk,0.4426286705009981,High,99.9691208761988,Medium ($50-150),Upsell,10.0
PSN-02051,Premium,9.622923099596084e-06,Low Risk,0.8873121710136835,Very High,159.9884604285333,High ($150-500),Upsell,16.0
PSN-02052,Free,0.0,N/A (Free),0.3444668442785676,Medium,9.98,Minimal (<$10),Monitor,1.0
PSN-02053,Essential,0.9723651212621032,Critical,0.0133117073623526,Low,1.6578163754864308,Minimal (<$10),Monitor,0.17
PSN-02054,Essential,6.352086346730218e-06,Low Risk,0.7992933100592484,Very High,59.989618938340065,Medium ($50-150),Upsell,6.0
PSN-02055,Essential,1.4619176158773483e-05,Low Risk,0.1135103653963625,Low,59.98912299562224,Medium ($50-150),Nurture,6.0
PSN-02056,Essential,1.0841347314324776e-05,Low Risk,0.165742261305243,Medium,59.98934962757462,Medium ($50-150),Nurture,6.0
PSN-02057,Extra,0.299199232838355,Medium Risk,0.0234385627333477,Low,94.60109555915047,Medium ($50-150),Nurture,9.46
PSN-02058,Essential,1.5193543774612e-05,Low Risk,0.9316318446163158,Very High,59.98908853930896,Medium ($50-150),Upsell,6.0
PSN-02059,Essential,1.6195190797799286e-05,Low Risk,0.9755388817417868,Very High,189.96797592505408,High ($150-500),Upsell,19.0
PSN-02060,Extra,1.350656638956378e-05,Low Risk,0.3131851561680877,Medium,134.98817674860308,Medium ($50-150),Nurture,13.5
PSN-02061,Essential,8.271461392718905e-06,Low Risk,0.3558101030188092,Medium,129.96921437659694,Medium ($50-150),Nurture,13.0
PSN-02062,Free,0.0,N/A (Free),0.3679094973109167,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-02063,Essential,1.0762705457678674e-05,Low Risk,0.8326113593028028,Very High,69.96930063939936,Medium ($50-150),Upsell,7.0
PSN-02064,Essential,1.587042961052531e-05,Low Risk,0.0824227559344934,Low,59.98904793292767,Medium ($50-150),Nurture,6.0
PSN-02065,Essential,0.9999775409247202,Critical,0.1440575757424025,Low,47.49241390141107,Low ($10-50),Retain Standard,4.75
PSN-02066,Free,0.0,N/A (Free),0.0668730732726408,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02067,Essential,1.0548313490489128e-05,Low Risk,0.1283885949547926,Low,59.98936720667371,Medium ($50-150),Nurture,6.0
PSN-02068,Extra,0.9999683431508888,Critical,0.719675001166928,Very High,0.004273358061523156,Minimal (<$10),Monitor,0.0
PSN-02069,Free,0.0,N/A (Free),0.1475708552877409,Low,9.98,Minimal (<$10),Monitor,1.0
PSN-02070,Essential,0.9997873774297228,Critical,0.0143794862563085,Low,0.012755227990929827,Minimal (<$10),Monitor,0.0
PSN-02071,Essential,3.337706810600206e-06,Low Risk,0.0728661203472649,Low,59.98979977096843,Medium ($50-150),Nurture,6.0
PSN-02072,Free,0.0,N/A (Free),0.595576932909341,High,0.0,Minimal (<$10),Upsell,0.0
PSN-02073,Free,0.0,N/A (Free),0.0145419526324191,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02074,Essential,2.2088906442394494e-05,Low Risk,0.2333244560793942,Medium,59.98867488650252,Medium ($50-150),Nurture,6.0
PSN-02075,Essential,8.901868483534417e-06,Low Risk,0.1943011435080762,Medium,129.96915450053143,Medium ($50-150),Nurture,13.0
PSN-02076,Essential,0.9999788347193864,Critical,0.0396768188120278,Low,0.0012697051840085195,Minimal (<$10),Monitor,0.0
PSN-02077,Essential,6.941768757540017e-06,Low Risk,0.6891877415596673,Very High,129.96934067080343,Medium ($50-150),Upsell,13.0
PSN-02078,Essential,1.476854669942228e-05,Low Risk,0.8544585383113052,Very High,59.9891140348835,Medium ($50-150),Upsell,6.0
PSN-02079,Extra,1.3198954363262505e-05,Low Risk,0.6984677459447712,Very High,134.98821827315052,Medium ($50-150),Upsell,13.5
PSN-02080,Free,0.0,N/A (Free),0.2172221862642796,Medium,0.0,Minimal (<$10),Monitor,0.0
PSN-02081,Essential,1.1228014482656095e-05,Low Risk,0.8843516517912737,Very High,59.98932643141119,Medium ($50-150),Upsell,6.0
PSN-02082,Essential,1.5747922983673235e-05,Low Risk,0.0526155478560092,Low,59.98905528210021,Medium ($50-150),Nurture,6.0
PSN-02083,Essential,3.0527718127939304e-05,Low Risk,0.8321389286755994,Very High,59.98816864218951,Medium ($50-150),Upsell,6.0
PSN-02084,Essential,2.259394419945739e-05,Low Risk,0.2635079505598151,Medium,59.988644589287475,Medium ($50-150),Nurture,6.0
PSN-02085,Extra,9.035907508511888e-06,Low Risk,0.3087964717819637,Medium,134.98878024284542,Medium ($50-150),Nurture,13.5
PSN-02086,Essential,1.0194670744255828e-05,Low Risk,0.2992803679878763,Medium,84.98926098831775,Medium ($50-150),Nurture,8.5
PSN-02087,Essential,1.1381563603688096e-05,Low Risk,0.1877245085563356,Medium,59.989317219999414,Medium ($50-150),Nurture,6.0
PSN-02088,Essential,0.9612495322158808,Critical,0.0109580673978052,Low,2.324640562369309,Minimal (<$10),Monitor,0.23
PSN-02089,Extra,1.638059742535423e-05,Low Risk,0.0993543618140976,Low,134.98778878315355,Medium ($50-150),Nurture,13.5
PSN-02090,Essential,0.954844998158892,Critical,0.0116606746791887,Low,2.7088485604480685,Minimal (<$10),Monitor,0.27
PSN-02091,Essential,0.9598429274731592,Critical,0.0241692859217064,Low,2.4090227808851767,Minimal (<$10),Monitor,0.24
PSN-02092,Free,0.0,N/A (Free),0.1207533253161142,Low,39.98,Low ($10-50),Nurture,4.0
PSN-02093,Essential,1.4199609435697624e-05,Low Risk,0.8002341698696642,Very High,59.98914816542995,Medium ($50-150),Upsell,6.0
PSN-02094,Free,0.0,N/A (Free),0.0169312562900689,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02095,Essential,1.6352582621056233e-05,Low Risk,0.3703978308909105,Medium,59.98901900856857,Medium ($50-150),Nurture,6.0
PSN-02096,Extra,1.4885669440409249e-05,Low Risk,0.8758490350504623,Very High,284.9868741582742,High ($150-500),Upsell,28.5
PSN-02097,Essential,0.9712864698011956,Critical,0.0121063924181265,Low,1.7225246766262763,Minimal (<$10),Monitor,0.17
PSN-02098,Essential,2.9888209983151065e-05,Low Risk,0.736680829459578,Very High,99.98760924208345,Medium ($50-150),Upsell,10.0
PSN-02099,Essential,0.999406519289554,Critical,0.1485102061309363,Low,0.035602907819653105,Minimal (<$10),Monitor,0.0
PSN-02100,Essential,0.982355924784308,Critical,0.0128572404627489,Low,1.0584680721893631,Minimal (<$10),Monitor,0.11
PSN-02101,Extra,1.0820845353085004e-05,Low Risk,0.2915026461147909,Medium,134.9885392940858,Medium ($50-150),Nurture,13.5
PSN-02102,Essential,0.9999016206470016,Critical,0.0283140170799081,Low,0.005901777386373421,Minimal (<$10),Monitor,0.0
PSN-02103,Essential,1.120955871995257e-05,Low Risk,0.1444949647453067,Low,59.9893275385724,Medium ($50-150),Nurture,6.0
PSN-02104,Free,0.0,N/A (Free),0.0748506404397243,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02105,Essential,1.116112430276064e-05,Low Risk,0.050916864506992,Low,59.989330444153076,Medium ($50-150),Nurture,6.0
PSN-02106,Free,0.0,N/A (Free),0.0389408823768862,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02107,Essential,1.6284840672548093e-05,Low Risk,0.0991921821655218,Low,159.94820915607124,High ($150-500),Nurture,15.99
PSN-02108,Essential,8.438385526483021e-06,Low Risk,0.0763731395131436,Low,129.9691985221427,Medium ($50-150),Nurture,13.0
PSN-02109,Extra,6.394639676106263e-06,Low Risk,0.7017228771232332,Very High,134.98913678759013,Medium ($50-150),Upsell,13.5
PSN-02110,Free,0.0,N/A (Free),0.221205837080029,Medium,39.98,Low ($10-50),Nurture,4.0
PSN-02111,Extra,7.603006302433565e-06,Low Risk,0.1442831476177393,Low,134.98897367017923,Medium ($50-150),Nurture,13.5
PSN-02112,Free,0.0,N/A (Free),0.4232437265604178,High,0.0,Minimal (<$10),Upsell,0.0
PSN-02113,Essential,2.624466167330906e-05,Low Risk,0.0646511013301644,Low,59.98842558274622,Medium ($50-150),Nurture,6.0
PSN-02114,Extra,9.125858596810126e-06,Low Risk,0.9480311899499808,Very High,264.96817501079784,High ($150-500),Upsell,26.5
PSN-02115,Essential,0.0735584857935485,Low Risk,0.0136176468662986,Low,55.577226437245024,Medium ($50-150),Nurture,5.56
PSN-02116,Extra,1.5410425840583617e-05,Low Risk,0.6509937061847646,Very High,134.98791974661577,Medium ($50-150),Upsell,13.5
PSN-02117,Essential,1.004174714014911e-05,Low Risk,0.9810997789685758,Very High,169.90884570116623,High ($150-500),Upsell,16.99
PSN-02118,Essential,5.619590305811494e-06,Low Risk,0.7354243538805919,Very High,59.98966288077756,Medium ($50-150),Upsell,6.0
PSN-02119,Free,0.0,N/A (Free),0.6389813481026115,High,69.98,Medium ($50-150),Upsell,7.0
PSN-02120,Extra,1.5761491821872433e-05,Low Risk,0.8248075177081161,Very High,144.96779370637478,Medium ($50-150),Upsell,14.5
PSN-02121,Essential,7.52306889112706e-06,Low Risk,0.8524021653963885,Very High,69.96951115098345,Medium ($50-150),Upsell,7.0
PSN-02122,Extra,1.720993522565262e-05,Low Risk,0.2538103420483114,Medium,204.96707465521035,High ($150-500),Nurture,20.5
PSN-02123,Essential,5.110241818464796e-06,Low Risk,0.7688920673964309,Very High,59.98969343659331,Medium ($50-150),Upsell,6.0
PSN-02124,Free,0.0,N/A (Free),0.1073905382638427,Low,40.0,Low ($10-50),Nurture,4.0
PSN-02125,Essential,7.78648258553114e-06,Low Risk,0.1702133742463066,Medium,59.9895328889097,Medium ($50-150),Nurture,6.0
PSN-02126,Free,0.0,N/A (Free),0.0861400273291128,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02127,Essential,1.1208049691702046e-05,Low Risk,0.8106650712510287,Very High,59.989327629099,Medium ($50-150),Upsell,6.0
PSN-02128,Premium,2.862544688510779e-06,Low Risk,0.8715147990447877,Very High,184.9895062396667,High ($150-500),Upsell,18.5
PSN-02129,Essential,8.33406333950275e-06,Low Risk,0.9491447781856296,Very High,69.9694584525642,Medium ($50-150),Upsell,7.0
PSN-02130,Essential,1.0798678730992115e-05,Low Risk,0.7274461260042082,Very High,59.98935218726293,Medium ($50-150),Upsell,6.0
PSN-02131,Essential,1.3860459247291349e-05,Low Risk,0.0268044921083657,Low,59.989168511049755,Medium ($50-150),Nurture,6.0
PSN-02132,Extra,1.6646128971733266e-05,Low Risk,0.1504083873528861,Medium,274.94658804294465,High ($150-500),Nurture,27.49
PSN-02133,Essential,0.5094329608102265,High Risk,0.016764704022321,Low,29.429116680994515,Low ($10-50),Retain Standard,2.94
PSN-02134,Essential,1.0649732445475762e-05,Low Risk,0.1279962108116847,Low,59.9893611225506,Medium ($50-150),Nurture,6.0
PSN-02135,Essential,1.1617955880739115e-05,Low Risk,0.1501350903582831,Medium,59.98930303882671,Medium ($50-150),Nurture,6.0
PSN-02136,Extra,1.0970795898355966e-05,Low Risk,0.9443283713698029,Very High,204.9681351841132,High ($150-500),Upsell,20.5
PSN-02137,Free,0.0,N/A (Free),0.0609713753953858,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02138,Essential,1.375960767114131e-05,Low Risk,0.0516397237490369,Low,59.98917456113581,Medium ($50-150),Nurture,6.0
PSN-02139,Essential,0.9997406986925904,Critical,0.0208495536560476,Low,0.015555485431501145,Minimal (<$10),Monitor,0.0
PSN-02140,Essential,0.0001167803973738,Low Risk,0.0250223514536358,Low,59.98299434396154,Medium ($50-150),Nurture,6.0
PSN-02141,Essential,0.9999058926109824,Critical,0.3797922133424114,Medium,0.005645502267166175,Minimal (<$10),Monitor,0.0
PSN-02142,Free,0.0,N/A (Free),0.0501827062263902,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02143,Free,0.0,N/A (Free),0.0620682394027748,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02144,Essential,6.277490397125437e-06,Low Risk,0.8669974283868382,Very High,99.96949792631804,Medium ($50-150),Upsell,10.0
PSN-02145,Free,0.0,N/A (Free),0.0103590506723371,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02146,Essential,2.1063180008494857e-05,Low Risk,0.8780266226032805,Very High,79.96852599866301,Medium ($50-150),Upsell,8.0
PSN-02147,Essential,1.6838816922957964e-05,Low Risk,0.0631478349391042,Low,59.98898983937279,Medium ($50-150),Nurture,6.0
PSN-02148,Free,0.0,N/A (Free),0.0283611267261267,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02149,Premium,0.9945347036561362,Critical,0.0118565396621147,Low,0.874392762054775,Minimal (<$10),Monitor,0.09
PSN-02150,Essential,1.9708623736504464e-05,Low Risk,0.5842289623371189,High,59.98881767966205,Medium ($50-150),Upsell,6.0
PSN-02151,Essential,6.787247171148491e-06,Low Risk,0.9263814876525652,Very High,229.9490160527776,High ($150-500),Upsell,22.99
PSN-02152,Essential,1.271527515165702e-05,Low Risk,0.0211311316906326,Low,59.98923721064365,Medium ($50-150),Nurture,6.0
PSN-02153,Free,0.0,N/A (Free),0.0728789132709391,Low,0.0,Minimal (<$10),Monitor,0.0
PSN-02154,Extra,1.4362170472794573e-05,Low Risk,0.1086560276506643,Low,134.9880612506079,Medium ($50-150),Nurture,13.5
PSN-02155,Essential,0.9930242227563348,Critical,0.0115559135836175,Low,0.418476876847473,Minimal (<$10),Monitor,0.04
PSN-02156,Essential,0.95679618195016,Critical,0.0147227700440798,Low,2.5917970448099,Minimal (<$10),Monitor,0.26
PSN-02157,Premium,1.5194342339803733e-05,Low Risk,0.8108997714951918,Very High,159.98756905716908,High ($150-500),Upsell,16.0
